payment_id,member_id,branch_id,plan_id,payment_date,payment_type,amount,period_end
PAY010997,M00505,B01,P3,2025-12-08,Renewal,4000,2026-03-08
PAY012165,M00505,B01,P4,2026-03-11,Renewal,7500,2026-09-11
PAY000506,M00506,B01,P2,2025-02-22,New,1100,2025-03-22
PAY007043,M00506,B01,P2,2025-03-23,Renewal,1100,2025-04-23
PAY007689,M00506,B01,P2,2025-04-28,Renewal,1100,2025-05-28
PAY008314,M00506,B01,P2,2025-05-29,Renewal,1100,2025-06-29
PAY000507,M00507,B01,P3,2025-02-08,New,4000,2025-05-08
PAY007984,M00507,B01,P3,2025-05-11,Renewal,4000,2025-08-11
PAY000508,M00508,B01,P4,2025-02-28,New,7500,2025-08-28
PAY000509,M00509,B01,P4,2025-02-18,New,7500,2025-08-18
PAY009586,M00509,B01,P4,2025-08-19,Renewal,7500,2026-02-19
PAY000510,M00510,B01,P5,2025-02-23,New,13500,2026-02-23
PAY000511,M00511,B01,P5,2025-02-09,New,13500,2026-02-09
PAY000512,M00512,B01,P2,2025-02-25,New,1100,2025-03-25
PAY007110,M00512,B01,P2,2025-03-28,Renewal,1100,2025-04-28
PAY007776,M00512,B01,P2,2025-04-28,Renewal,1100,2025-05-28
PAY000513,M00513,B01,P2,2025-02-22,New,1100,2025-03-22
PAY000514,M00514,B01,P3,2025-02-03,New,4000,2025-05-03
PAY000515,M00515,B01,P3,2025-02-05,New,4000,2025-05-05
PAY000516,M00516,B01,P4,2025-02-18,New,7500,2025-08-18
PAY009587,M00516,B01,P5,2025-08-22,Renewal,13500,2026-08-22
PAY000517,M00517,B01,P3,2025-02-12,New,4000,2025-05-12
PAY008053,M00517,B01,P3,2025-05-11,Renewal,4000,2025-08-11
PAY000518,M00518,B01,P3,2025-02-27,New,4000,2025-05-27
PAY000519,M00519,B01,P4,2025-02-23,New,7500,2025-08-23
PAY009655,M00519,B01,P4,2025-08-29,Renewal,7500,2026-02-28
PAY000520,M00520,B01,P3,2025-02-23,New,4000,2025-05-23
PAY000521,M00521,B01,P1,2025-02-01,New,1500,2025-03-01
PAY006577,M00521,B01,P1,2025-03-10,Renewal,1500,2025-04-10
PAY007409,M00521,B01,P1,2025-04-10,Renewal,1500,2025-05-10
PAY008021,M00521,B01,P1,2025-05-11,Renewal,1500,2025-06-11
PAY000522,M00522,B01,P1,2025-02-23,New,1500,2025-03-23
PAY000523,M00523,B01,P1,2025-02-05,New,1500,2025-03-05
PAY000524,M00524,B01,P1,2025-02-10,New,1500,2025-03-10
PAY006776,M00524,B01,P1,2025-03-10,Renewal,1500,2025-04-10
PAY007410,M00524,B01,P1,2025-04-15,Renewal,1500,2025-05-15
PAY008110,M00524,B01,P1,2025-05-16,Renewal,1500,2025-06-16
PAY008613,M00524,B01,P1,2025-06-12,Renewal,1500,2025-07-12
PAY009029,M00524,B01,P1,2025-07-08,Renewal,1500,2025-08-08
PAY000525,M00525,B01,P3,2025-02-28,New,4000,2025-05-28
PAY008315,M00525,B01,P3,2025-06-02,Renewal,4000,2025-09-02
PAY009792,M00525,B01,P3,2025-09-05,Renewal,4000,2025-12-05
PAY010998,M00525,B01,P3,2025-12-10,Renewal,4000,2026-03-10
PAY012190,M00525,B01,P3,2026-03-08,Renewal,4000,2026-06-08
PAY013375,M00525,B01,P3,2026-06-17,Renewal,4000,2026-09-17
PAY000526,M00526,B01,P1,2025-02-24,New,1500,2025-03-24
PAY007087,M00526,B01,P1,2025-03-19,Renewal,1500,2025-04-19
PAY007604,M00526,B01,P1,2025-04-18,Renewal,1500,2025-05-18
PAY008159,M00526,B01,P4,2025-05-25,Renewal,7500,2025-11-25
PAY010859,M00526,B01,P4,2025-12-05,Renewal,7500,2026-06-05
PAY013334,M00526,B01,P4,2026-05-31,Renewal,7500,2026-11-30
PAY000527,M00527,B01,P2,2025-02-20,New,1100,2025-03-20
PAY006992,M00527,B01,P2,2025-03-29,Renewal,1100,2025-04-29
PAY007796,M00527,B01,P1,2025-05-07,Renewal,1500,2025-06-07
PAY008472,M00527,B01,P1,2025-06-15,Renewal,1500,2025-07-15
PAY000528,M00528,B01,P5,2025-02-24,New,13500,2026-02-24
PAY011984,M00528,B01,P4,2026-02-28,Renewal,7500,2026-08-28
PAY000529,M00529,B01,P1,2025-02-26,New,1500,2025-03-26
PAY007130,M00529,B01,P1,2025-03-28,Renewal,1500,2025-04-28
PAY007777,M00529,B01,P1,2025-05-02,Renewal,1500,2025-06-02
PAY008379,M00529,B01,P1,2025-06-11,Renewal,1500,2025-07-11
PAY000530,M00530,B01,P2,2025-03-12,New,1100,2025-04-12
PAY007461,M00530,B01,P2,2025-04-23,Renewal,1100,2025-05-23
PAY008233,M00530,B01,P2,2025-06-02,Renewal,1100,2025-07-02
PAY008879,M00530,B01,P2,2025-07-03,Renewal,1100,2025-08-03
PAY009399,M00530,B01,P2,2025-08-11,Renewal,1100,2025-09-11
PAY009904,M00530,B01,P2,2025-09-12,Renewal,1100,2025-10-12
PAY000531,M00531,B01,P4,2025-03-15,New,7500,2025-09-15
PAY009959,M00531,B01,P4,2025-09-12,Renewal,7500,2026-03-12
PAY012225,M00531,B01,P4,2026-03-15,Renewal,7500,2026-09-15
PAY000532,M00532,B01,P1,2025-03-07,New,1500,2025-04-07
PAY000533,M00533,B01,P4,2025-03-27,New,7500,2025-09-27
PAY010122,M00533,B01,P4,2025-10-03,Renewal,7500,2026-04-03
PAY012502,M00533,B01,P4,2026-04-01,Renewal,7500,2026-10-01
PAY000534,M00534,B01,P2,2025-03-24,New,1100,2025-04-24
PAY007710,M00534,B01,P2,2025-05-02,Renewal,1100,2025-06-02
PAY008380,M00534,B01,P2,2025-06-05,Renewal,1100,2025-07-05
PAY008923,M00534,B01,P2,2025-07-08,Renewal,1100,2025-08-08
PAY000535,M00535,B01,P5,2025-03-25,New,13500,2026-03-25
PAY012399,M00535,B01,P5,2026-03-22,Renewal,13500,2027-03-22
PAY000536,M00536,B01,P4,2025-03-17,New,7500,2025-09-17
PAY009986,M00536,B01,P4,2025-09-19,Renewal,7500,2026-03-19
PAY012328,M00536,B01,P4,2026-03-19,Renewal,7500,2026-09-19
PAY000537,M00537,B01,P4,2025-03-24,New,7500,2025-09-24
PAY010083,M00537,B01,P4,2025-10-04,Renewal,7500,2026-04-04
PAY012520,M00537,B01,P5,2026-04-11,Renewal,13500,2027-04-11
PAY000538,M00538,B01,P1,2025-03-23,New,1500,2025-04-23
PAY007690,M00538,B01,P1,2025-04-21,Renewal,1500,2025-05-21
PAY000539,M00539,B01,P2,2025-03-16,New,1100,2025-04-16
PAY000540,M00540,B01,P1,2025-03-10,New,1500,2025-04-10
PAY007411,M00540,B01,P1,2025-04-15,Renewal,1500,2025-05-15
PAY000541,M00541,B01,P5,2025-03-05,New,13500,2026-03-05
PAY012122,M00541,B01,P5,2026-03-03,Renewal,13500,2027-03-03
PAY000542,M00542,B01,P3,2025-03-14,New,4000,2025-06-14
PAY008583,M00542,B01,P3,2025-06-11,Renewal,4000,2025-09-11
PAY000543,M00543,B01,P4,2025-03-26,New,7500,2025-09-26
PAY010111,M00543,B01,P4,2025-10-06,Renewal,7500,2026-04-06
PAY012551,M00543,B01,P4,2026-04-01,Renewal,7500,2026-10-01
PAY000544,M00544,B01,P1,2025-03-12,New,1500,2025-04-12
PAY007462,M00544,B01,P1,2025-04-19,Renewal,1500,2025-05-19
PAY008173,M00544,B01,P1,2025-05-27,Renewal,1500,2025-06-27
PAY008779,M00544,B01,P1,2025-07-01,Renewal,1500,2025-08-01
PAY009374,M00544,B01,P1,2025-08-03,Renewal,1500,2025-09-03
PAY000545,M00545,B01,P1,2025-03-09,New,1500,2025-04-09
PAY007388,M00545,B01,P1,2025-04-05,Renewal,1500,2025-05-05
PAY007935,M00545,B01,P1,2025-05-09,Renewal,1500,2025-06-09
PAY008505,M00545,B01,P1,2025-06-12,Renewal,1500,2025-07-12
PAY009030,M00545,B01,P1,2025-07-23,Renewal,1500,2025-08-23
PAY009656,M00545,B01,P1,2025-08-21,Renewal,1500,2025-09-21
PAY010039,M00545,B01,P1,2025-09-26,Renewal,1500,2025-10-26
PAY010506,M00545,B01,P1,2025-10-26,Renewal,1500,2025-11-26
PAY010875,M00545,B01,P1,2025-12-02,Renewal,1500,2026-01-02
PAY011307,M00545,B01,P1,2026-01-01,Renewal,1500,2026-02-01
PAY000546,M00546,B01,P4,2025-03-14,New,7500,2025-09-14
PAY000547,M00547,B01,P1,2025-03-23,New,1500,2025-04-23
PAY007691,M00547,B01,P1,2025-04-26,Renewal,1500,2025-05-26
PAY008286,M00547,B01,P1,2025-05-22,Renewal,1500,2025-06-22
PAY008700,M00547,B01,P1,2025-06-22,Renewal,1500,2025-07-22
PAY000548,M00548,B01,P4,2025-03-11,New,7500,2025-09-11
PAY009905,M00548,B01,P4,2025-09-16,Renewal,7500,2026-03-16
PAY012282,M00548,B01,P4,2026-03-15,Renewal,7500,2026-09-15
PAY000549,M00549,B01,P3,2025-03-19,New,4000,2025-06-19
PAY008666,M00549,B01,P3,2025-06-15,Renewal,4000,2025-09-15
PAY009960,M00549,B01,P3,2025-09-14,Renewal,4000,2025-12-14
PAY011100,M00549,B01,P3,2025-12-22,Renewal,4000,2026-03-22
PAY012364,M00549,B01,P3,2026-03-24,Renewal,4000,2026-06-24
PAY000550,M00550,B01,P1,2025-03-14,New,1500,2025-04-14
PAY007509,M00550,B01,P4,2025-04-19,Renewal,7500,2025-10-19
PAY010412,M00550,B01,P4,2025-10-16,Renewal,7500,2026-04-16
PAY000551,M00551,B01,P2,2025-03-10,New,1100,2025-04-10
PAY007412,M00551,B01,P2,2025-04-12,Renewal,1100,2025-05-12
PAY008054,M00551,B01,P2,2025-05-11,Renewal,1100,2025-06-11
PAY008529,M00551,B01,P2,2025-06-09,Renewal,1100,2025-07-09
PAY008976,M00551,B01,P5,2025-07-19,Renewal,13500,2026-07-19
PAY000552,M00552,B01,P2,2025-03-12,New,1100,2025-04-12
PAY007463,M00552,B01,P2,2025-04-11,Renewal,1100,2025-05-11
PAY008044,M00552,B01,P2,2025-05-18,Renewal,1100,2025-06-18
PAY008647,M00552,B01,P2,2025-06-27,Renewal,1100,2025-07-27
PAY009292,M00552,B01,P2,2025-07-30,Renewal,1100,2025-08-30
PAY009756,M00552,B01,P2,2025-08-29,Renewal,1100,2025-09-29
PAY010153,M00552,B01,P2,2025-10-03,Renewal,1100,2025-11-03
PAY010599,M00552,B01,P2,2025-11-11,Renewal,1100,2025-12-11
PAY000553,M00553,B01,P3,2025-03-13,New,4000,2025-06-13
PAY008565,M00553,B01,P3,2025-06-18,Renewal,4000,2025-09-18
PAY009999,M00553,B01,P3,2025-09-24,Renewal,4000,2025-12-24
PAY000554,M00554,B01,P3,2025-03-16,New,4000,2025-06-16
PAY008614,M00554,B01,P3,2025-06-16,Renewal,4000,2025-09-16
PAY009974,M00554,B01,P2,2025-09-16,Renewal,1100,2025-10-16
PAY000555,M00555,B01,P3,2025-03-05,New,4000,2025-06-05
PAY008442,M00555,B01,P3,2025-06-15,Renewal,4000,2025-09-15
PAY009961,M00555,B01,P2,2025-09-13,Renewal,1100,2025-10-13
PAY010333,M00555,B01,P2,2025-10-23,Renewal,1100,2025-11-23
PAY010838,M00555,B01,P1,2025-11-29,Renewal,1500,2025-12-29
PAY011266,M00555,B01,P1,2025-12-25,Renewal,1500,2026-01-25
PAY011606,M00555,B01,P1,2026-01-23,Renewal,1500,2026-02-23
PAY011969,M00555,B01,P1,2026-03-04,Renewal,1500,2026-04-04
PAY012521,M00555,B01,P1,2026-04-09,Renewal,1500,2026-05-09
PAY013013,M00555,B01,P1,2026-05-19,Renewal,1500,2026-06-19
PAY013509,M00555,B01,P1,2026-06-24,Renewal,1500,2026-07-24
PAY000556,M00556,B01,P1,2025-03-25,New,1500,2025-04-25
PAY007738,M00556,B01,P1,2025-04-30,Renewal,1500,2025-05-30
PAY008351,M00556,B01,P1,2025-06-08,Renewal,1500,2025-07-08
PAY008963,M00556,B01,P1,2025-07-17,Renewal,1500,2025-08-17
PAY009577,M00556,B01,P1,2025-08-18,Renewal,1500,2025-09-18
PAY000557,M00557,B01,P5,2025-03-02,New,13500,2026-03-02
PAY012082,M00557,B01,P5,2026-03-01,Renewal,13500,2027-03-01
PAY000558,M00558,B01,P1,2025-03-05,New,1500,2025-04-05
PAY000559,M00559,B01,P1,2025-03-10,New,1500,2025-04-10
PAY007413,M00559,B01,P1,2025-04-18,Renewal,1500,2025-05-18
PAY000560,M00560,B01,P1,2025-03-05,New,1500,2025-04-05
PAY007307,M00560,B01,P1,2025-04-02,Renewal,1500,2025-05-02
PAY007877,M00560,B01,P1,2025-04-29,Renewal,1500,2025-05-29
PAY008342,M00560,B01,P1,2025-06-01,Renewal,1500,2025-07-01
PAY008864,M00560,B01,P1,2025-07-09,Renewal,1500,2025-08-09
PAY009481,M00560,B01,P1,2025-08-14,Renewal,1500,2025-09-14
PAY009943,M00560,B01,P1,2025-09-18,Renewal,1500,2025-10-18
PAY010399,M00560,B01,P1,2025-10-29,Renewal,1500,2025-11-29
PAY010910,M00560,B01,P1,2025-12-06,Renewal,1500,2026-01-06
PAY011353,M00560,B01,P1,2026-01-09,Renewal,1500,2026-02-09
PAY011778,M00560,B01,P1,2026-02-04,Renewal,1500,2026-03-04
PAY012106,M00560,B01,P1,2026-03-10,Renewal,1500,2026-04-10
PAY012613,M00560,B01,P1,2026-04-06,Renewal,1500,2026-05-06
PAY000561,M00561,B01,P3,2025-03-24,New,4000,2025-06-24
PAY008734,M00561,B01,P3,2025-06-26,Renewal,4000,2025-09-26
PAY010112,M00561,B01,P3,2025-10-05,Renewal,4000,2026-01-05
PAY011343,M00561,B01,P1,2026-01-02,Renewal,1500,2026-02-02
PAY011698,M00561,B01,P1,2026-02-10,Renewal,1500,2026-03-10
PAY000562,M00562,B01,P1,2025-03-06,New,1500,2025-04-06
PAY007330,M00562,B01,P1,2025-04-01,Renewal,1500,2025-05-01
PAY007861,M00562,B01,P1,2025-05-11,Renewal,1500,2025-06-11
PAY000563,M00563,B01,P5,2025-03-09,New,13500,2026-03-09
PAY000564,M00564,B01,P1,2025-03-12,New,1500,2025-04-12
PAY007464,M00564,B01,P1,2025-04-16,Renewal,1500,2025-05-16
PAY008128,M00564,B01,P1,2025-05-15,Renewal,1500,2025-06-15
PAY008598,M00564,B01,P1,2025-06-15,Renewal,1500,2025-07-15
PAY009085,M00564,B01,P4,2025-07-23,Renewal,7500,2026-01-23
PAY011575,M00564,B01,P4,2026-01-20,Renewal,7500,2026-07-20
PAY000565,M00565,B01,P4,2025-03-08,New,7500,2025-09-08
PAY009862,M00565,B01,P4,2025-09-15,Renewal,7500,2026-03-15
PAY000566,M00566,B01,P1,2025-03-06,New,1500,2025-04-06
PAY000567,M00567,B01,P2,2025-03-07,New,1100,2025-04-07
PAY007353,M00567,B01,P2,2025-04-12,Renewal,1100,2025-05-12
PAY008055,M00567,B01,P2,2025-05-16,Renewal,1100,2025-06-16
PAY008615,M00567,B01,P2,2025-06-17,Renewal,1100,2025-07-17
PAY009122,M00567,B01,P2,2025-07-16,Renewal,1100,2025-08-16
PAY000568,M00568,B01,P4,2025-03-27,New,7500,2025-09-27
PAY000569,M00569,B01,P1,2025-03-29,New,1500,2025-04-29
PAY007797,M00569,B01,P1,2025-04-24,Renewal,1500,2025-05-24
PAY008251,M00569,B01,P1,2025-05-22,Renewal,1500,2025-06-22
PAY008701,M00569,B01,P1,2025-06-30,Renewal,1500,2025-07-30
PAY009351,M00569,B01,P1,2025-08-08,Renewal,1500,2025-09-08
PAY009863,M00569,B01,P1,2025-09-17,Renewal,1500,2025-10-17
PAY000570,M00570,B01,P1,2025-03-20,New,1500,2025-04-20
PAY007627,M00570,B01,P1,2025-04-28,Renewal,1500,2025-05-28
PAY000571,M00571,B01,P2,2025-03-03,New,1100,2025-04-03
PAY000572,M00572,B01,P1,2025-03-09,New,1500,2025-04-09
PAY000573,M00573,B01,P1,2025-03-03,New,1500,2025-04-03
PAY007262,M00573,B01,P1,2025-04-14,Renewal,1500,2025-05-14
PAY008086,M00573,B01,P1,2025-05-22,Renewal,1500,2025-06-22
PAY008702,M00573,B01,P3,2025-07-02,Renewal,4000,2025-10-02
PAY010208,M00573,B01,P3,2025-10-12,Renewal,4000,2026-01-12
PAY011428,M00573,B01,P3,2026-01-21,Renewal,4000,2026-04-21
PAY012766,M00573,B01,P3,2026-05-01,Renewal,4000,2026-08-01
PAY000574,M00574,B01,P2,2025-04-03,New,1100,2025-05-03
PAY000575,M00575,B01,P4,2025-04-29,New,7500,2025-10-29
PAY010549,M00575,B01,P4,2025-11-01,Renewal,7500,2026-05-01
PAY012922,M00575,B01,P4,2026-04-28,Renewal,7500,2026-10-28
PAY000576,M00576,B01,P4,2025-04-12,New,7500,2025-10-12
PAY010322,M00576,B01,P4,2025-10-15,Renewal,7500,2026-04-15
PAY012678,M00576,B01,P3,2026-04-13,Renewal,4000,2026-07-13
PAY000577,M00577,B01,P3,2025-04-18,New,4000,2025-07-18
PAY000578,M00578,B01,P3,2025-04-21,New,4000,2025-07-21
PAY009190,M00578,B01,P3,2025-07-18,Renewal,4000,2025-10-18
PAY000579,M00579,B01,P3,2025-04-23,New,4000,2025-07-23
PAY000580,M00580,B01,P3,2025-04-22,New,4000,2025-07-22
PAY009203,M00580,B01,P3,2025-07-21,Renewal,4000,2025-10-21
PAY010442,M00580,B01,P3,2025-10-30,Renewal,4000,2026-01-30
PAY011662,M00580,B01,P3,2026-02-01,Renewal,4000,2026-05-01
PAY000581,M00581,B01,P1,2025-04-02,New,1500,2025-05-02
PAY000582,M00582,B01,P1,2025-04-12,New,1500,2025-05-12
PAY008056,M00582,B01,P1,2025-05-15,Renewal,1500,2025-06-15
PAY008599,M00582,B01,P1,2025-06-19,Renewal,1500,2025-07-19
PAY009152,M00582,B01,P1,2025-07-19,Renewal,1500,2025-08-19
PAY009601,M00582,B01,P1,2025-08-24,Renewal,1500,2025-09-24
PAY010084,M00582,B01,P1,2025-09-30,Renewal,1500,2025-10-30
PAY010565,M00582,B01,P1,2025-11-08,Renewal,1500,2025-12-08
PAY011036,M00582,B01,P1,2025-12-14,Renewal,1500,2026-01-14
PAY000583,M00583,B01,P3,2025-04-09,New,4000,2025-07-09
PAY008977,M00583,B01,P3,2025-07-16,Renewal,4000,2025-10-16
PAY000584,M00584,B01,P3,2025-04-09,New,4000,2025-07-09
PAY008978,M00584,B01,P3,2025-07-15,Renewal,4000,2025-10-15
PAY010367,M00584,B01,P3,2025-10-19,Renewal,4000,2026-01-19
PAY011521,M00584,B01,P4,2026-01-27,Renewal,7500,2026-07-27
PAY000585,M00585,B01,P3,2025-04-30,New,4000,2025-07-30
PAY000586,M00586,B01,P1,2025-04-02,New,1500,2025-05-02
PAY007878,M00586,B01,P1,2025-04-29,Renewal,1500,2025-05-29
PAY008343,M00586,B01,P1,2025-06-07,Renewal,1500,2025-07-07
PAY008944,M00586,B01,P1,2025-07-17,Renewal,1500,2025-08-17
PAY009578,M00586,B01,P1,2025-08-28,Renewal,1500,2025-09-28
PAY000587,M00587,B01,P2,2025-04-21,New,1100,2025-05-21
PAY008205,M00587,B01,P2,2025-06-01,Renewal,1100,2025-07-01
PAY008865,M00587,B01,P2,2025-06-26,Renewal,1100,2025-07-26
PAY009278,M00587,B01,P2,2025-08-02,Renewal,1100,2025-09-02
PAY009793,M00587,B01,P2,2025-09-11,Renewal,1100,2025-10-11
PAY010307,M00587,B01,P2,2025-10-07,Renewal,1100,2025-11-07
PAY010655,M00587,B01,P2,2025-11-05,Renewal,1100,2025-12-05
PAY010999,M00587,B01,P2,2025-12-12,Renewal,1100,2026-01-12
PAY011429,M00587,B01,P2,2026-01-12,Renewal,1100,2026-02-12
PAY011822,M00587,B01,P2,2026-02-08,Renewal,1100,2026-03-08
PAY012166,M00587,B01,P2,2026-03-10,Renewal,1100,2026-04-10
PAY012614,M00587,B01,P2,2026-04-12,Renewal,1100,2026-05-12
PAY013040,M00587,B01,P2,2026-05-07,Renewal,1100,2026-06-07
PAY013360,M00587,B01,P2,2026-06-02,Renewal,1100,2026-07-02
PAY000588,M00588,B01,P1,2025-04-15,New,1500,2025-05-15
PAY008111,M00588,B01,P1,2025-05-20,Renewal,1500,2025-06-20
PAY000589,M00589,B01,P1,2025-04-05,New,1500,2025-05-05
PAY007936,M00589,B01,P1,2025-05-11,Renewal,1500,2025-06-11
PAY000590,M00590,B01,P4,2025-04-02,New,7500,2025-10-02
PAY010209,M00590,B01,P4,2025-10-01,Renewal,7500,2026-04-01
PAY000591,M00591,B01,P1,2025-04-04,New,1500,2025-05-04
PAY007912,M00591,B01,P1,2025-05-03,Renewal,1500,2025-06-03
PAY000592,M00592,B01,P5,2025-04-29,New,13500,2026-04-29
PAY000593,M00593,B01,P3,2025-04-28,New,4000,2025-07-28
PAY009309,M00593,B01,P3,2025-08-06,Renewal,4000,2025-11-06
PAY010642,M00593,B01,P3,2025-11-09,Renewal,4000,2026-02-09
PAY000594,M00594,B01,P3,2025-04-28,New,4000,2025-07-28
PAY009310,M00594,B01,P3,2025-08-08,Renewal,4000,2025-11-08
PAY010672,M00594,B01,P3,2025-11-15,Renewal,4000,2026-02-15
PAY011869,M00594,B01,P3,2026-02-23,Renewal,4000,2026-05-23
PAY013177,M00594,B01,P3,2026-05-18,Renewal,4000,2026-08-18
PAY000595,M00595,B01,P3,2025-04-09,New,4000,2025-07-09
PAY008979,M00595,B01,P3,2025-07-04,Renewal,4000,2025-10-04
PAY010230,M00595,B01,P3,2025-09-30,Renewal,4000,2025-12-30
PAY000596,M00596,B01,P3,2025-04-30,New,4000,2025-07-30
PAY009352,M00596,B01,P3,2025-08-10,Renewal,4000,2025-11-10
PAY000597,M00597,B01,P2,2025-04-01,New,1100,2025-05-01
PAY007862,M00597,B01,P2,2025-05-09,Renewal,1100,2025-06-09
PAY008506,M00597,B01,P2,2025-06-18,Renewal,1100,2025-07-18
PAY009135,M00597,B01,P2,2025-07-15,Renewal,1100,2025-08-15
PAY009554,M00597,B01,P2,2025-08-21,Renewal,1100,2025-09-21
PAY000598,M00598,B01,P3,2025-04-27,New,4000,2025-07-27
PAY000599,M00599,B01,P2,2025-04-04,New,1100,2025-05-04
PAY007913,M00599,B01,P2,2025-05-15,Renewal,1100,2025-06-15
PAY000600,M00600,B01,P5,2025-04-03,New,13500,2026-04-03
PAY012503,M00600,B01,P5,2026-03-29,Renewal,13500,2027-03-29
PAY000601,M00601,B01,P5,2025-04-22,New,13500,2026-04-22
PAY012791,M00601,B01,P5,2026-04-30,Renewal,13500,2027-04-30
PAY000602,M00602,B01,P4,2025-04-11,New,7500,2025-10-11
PAY010308,M00602,B01,P4,2025-10-07,Renewal,7500,2026-04-07
PAY012562,M00602,B01,P4,2026-04-08,Renewal,7500,2026-10-08
PAY000603,M00603,B01,P4,2025-04-18,New,7500,2025-10-18
PAY000604,M00604,B01,P1,2025-04-02,New,1500,2025-05-02
PAY007879,M00604,B01,P1,2025-05-12,Renewal,1500,2025-06-12
PAY008544,M00604,B01,P1,2025-06-08,Renewal,1500,2025-07-08
PAY008964,M00604,B01,P1,2025-07-07,Renewal,1500,2025-08-07
PAY000605,M00605,B01,P3,2025-04-02,New,4000,2025-07-02
PAY008880,M00605,B01,P3,2025-07-06,Renewal,4000,2025-10-06
PAY010252,M00605,B01,P3,2025-10-11,Renewal,4000,2026-01-11
PAY011410,M00605,B01,P3,2026-01-17,Renewal,4000,2026-04-17
PAY012706,M00605,B01,P3,2026-04-24,Renewal,4000,2026-07-24
PAY000606,M00606,B01,P1,2025-04-23,New,1500,2025-05-23
PAY008234,M00606,B01,P1,2025-05-23,Renewal,1500,2025-06-23
PAY008717,M00606,B01,P1,2025-06-18,Renewal,1500,2025-07-18
PAY009136,M00606,B01,P1,2025-07-14,Renewal,1500,2025-08-14
PAY009540,M00606,B01,P1,2025-08-20,Renewal,1500,2025-09-20
PAY010021,M00606,B01,P1,2025-09-25,Renewal,1500,2025-10-25
PAY010493,M00606,B01,P1,2025-10-25,Renewal,1500,2025-11-25
PAY010860,M00606,B01,P1,2025-12-02,Renewal,1500,2026-01-02
PAY011308,M00606,B01,P1,2026-01-09,Renewal,1500,2026-02-09
PAY000607,M00607,B01,P3,2025-04-07,New,4000,2025-07-07
PAY008945,M00607,B01,P3,2025-07-12,Renewal,4000,2025-10-12
PAY000608,M00608,B01,P2,2025-04-12,New,1100,2025-05-12
PAY000609,M00609,B01,P1,2025-04-10,New,1500,2025-05-10
PAY008022,M00609,B01,P1,2025-05-07,Renewal,1500,2025-06-07
PAY008473,M00609,B01,P1,2025-06-16,Renewal,1500,2025-07-16
PAY009108,M00609,B01,P1,2025-07-22,Renewal,1500,2025-08-22
PAY009639,M00609,B01,P5,2025-08-25,Renewal,13500,2026-08-25
PAY000610,M00610,B01,P1,2025-04-28,New,1500,2025-05-28
PAY008316,M00610,B01,P1,2025-05-25,Renewal,1500,2025-06-25
PAY000611,M00611,B01,P1,2025-05-11,New,1500,2025-06-11
PAY008530,M00611,B01,P2,2025-06-22,Renewal,1100,2025-07-22
PAY009204,M00611,B01,P3,2025-07-21,Renewal,4000,2025-10-21
PAY000612,M00612,B01,P3,2025-05-14,New,4000,2025-08-14
PAY000613,M00613,B01,P3,2025-05-29,New,4000,2025-08-29
PAY000614,M00614,B01,P1,2025-05-15,New,1500,2025-06-15
PAY000615,M00615,B01,P1,2025-05-28,New,1500,2025-06-28
PAY008799,M00615,B01,P2,2025-07-09,Renewal,1100,2025-08-09
PAY000616,M00616,B01,P4,2025-05-09,New,7500,2025-11-09
PAY000617,M00617,B01,P4,2025-05-26,New,7500,2025-11-26
PAY010876,M00617,B01,P4,2025-12-02,Renewal,7500,2026-06-02
PAY013289,M00617,B01,P4,2026-06-04,Renewal,7500,2026-12-04
PAY000618,M00618,B01,P1,2025-05-24,New,1500,2025-06-24
PAY008735,M00618,B01,P1,2025-06-20,Renewal,1500,2025-07-20
PAY000619,M00619,B01,P2,2025-05-31,New,1100,2025-06-30
PAY008839,M00619,B01,P2,2025-06-30,Renewal,1100,2025-07-30
PAY000620,M00620,B01,P2,2025-05-27,New,1100,2025-06-27
PAY008780,M00620,B01,P3,2025-06-24,Renewal,4000,2025-09-24
PAY010085,M00620,B01,P3,2025-09-26,Renewal,4000,2025-12-26
PAY011223,M00620,B01,P3,2025-12-28,Renewal,4000,2026-03-28
PAY012439,M00620,B01,P3,2026-03-23,Renewal,4000,2026-06-23
PAY000621,M00621,B01,P1,2025-05-24,New,1500,2025-06-24
PAY008736,M00621,B01,P1,2025-07-03,Renewal,1500,2025-08-03
PAY009400,M00621,B01,P1,2025-08-09,Renewal,1500,2025-09-09
PAY009875,M00621,B01,P1,2025-09-09,Renewal,1500,2025-10-09
PAY010283,M00621,B01,P5,2025-10-17,Renewal,13500,2026-10-17
PAY000622,M00622,B01,P3,2025-05-19,New,4000,2025-08-19
PAY009602,M00622,B01,P3,2025-08-26,Renewal,4000,2025-11-26
PAY010877,M00622,B01,P1,2025-12-05,Renewal,1500,2026-01-05
PAY000623,M00623,B01,P2,2025-05-07,New,1100,2025-06-07
PAY008474,M00623,B01,P2,2025-06-05,Renewal,1100,2025-07-05
PAY008924,M00623,B01,P2,2025-07-10,Renewal,1100,2025-08-10
PAY009496,M00623,B01,P2,2025-08-20,Renewal,1100,2025-09-20
PAY000624,M00624,B01,P1,2025-05-10,New,1500,2025-06-10
PAY000625,M00625,B01,P2,2025-05-14,New,1100,2025-06-14
PAY008584,M00625,B01,P2,2025-06-21,Renewal,1100,2025-07-21
PAY000626,M00626,B01,P5,2025-05-23,New,13500,2026-05-23
PAY013178,M00626,B01,P5,2026-06-01,Renewal,13500,2027-06-01
