member_id,branch_id,plan_id,expiring_payment_id,expiry_date,renewed,observable
M01268,B02,P1,PAY005379,2025-02-17,1,1
M01268,B02,P1,PAY006231,2025-03-24,1,1
M01268,B02,P1,PAY007089,2025-04-21,1,1
M01268,B02,P1,PAY007640,2025-05-29,0,1
M01269,B02,P1,PAY001269,2025-01-15,1,1
M01269,B02,P1,PAY005380,2025-02-16,1,1
M01269,B02,P1,PAY006213,2025-03-26,1,1
M01269,B02,P1,PAY007132,2025-05-06,1,1
M01269,B02,P1,PAY007949,2025-06-01,1,1
M01269,B02,P1,PAY008367,2025-07-11,1,1
M01269,B02,P2,PAY009015,2025-08-20,1,1
M01269,B02,P2,PAY009613,2025-09-29,1,1
M01269,B02,P2,PAY010156,2025-10-24,1,1
M01269,B02,P2,PAY010475,2025-11-25,1,1
M01269,B02,P3,PAY010862,2026-02-22,0,1
M01270,B02,P3,PAY001270,2025-01-31,1,1
M01270,B02,P3,PAY005859,2025-04-29,0,1
M01271,B02,P1,PAY001271,2025-01-09,1,1
M01271,B02,P1,PAY005168,2025-02-16,0,1
M01272,B02,P5,PAY001272,2025-05-27,0,1
M01273,B02,P1,PAY001273,2025-01-04,1,1
M01273,B02,P1,PAY005035,2025-02-14,1,1
M01273,B02,P1,PAY006166,2025-03-12,1,1
M01273,B02,P1,PAY006814,2025-04-21,1,1
M01273,B02,P1,PAY007641,2025-05-24,1,1
M01273,B02,P1,PAY008252,2025-07-01,0,1
M01274,B02,P3,PAY001274,2025-03-04,1,1
M01274,B02,P2,PAY006640,2025-04-15,0,1
M01275,B02,P1,PAY001275,2025-01-14,0,1
M01276,B02,P1,PAY001276,2025-01-03,1,1
M01276,B02,P1,PAY004989,2025-01-30,1,1
M01276,B02,P1,PAY005830,2025-03-05,1,1
M01276,B02,P1,PAY006664,2025-04-12,0,1
M01277,B02,P1,PAY001277,2025-01-11,1,1
M01277,B02,P1,PAY005240,2025-02-20,1,1
M01277,B02,P1,PAY006313,2025-04-01,1,1
M01277,B02,P1,PAY007212,2025-04-29,0,1
M01278,B02,P4,PAY001278,2025-01-16,1,1
M01278,B02,P4,PAY005414,2025-07-16,0,1
M01279,B02,P1,PAY001279,2025-01-11,1,1
M01279,B02,P1,PAY005241,2025-02-15,1,1
M01279,B02,P1,PAY006190,2025-03-23,1,1
M01279,B02,P1,PAY007071,2025-04-22,0,1
M01280,B02,P1,PAY001280,2025-01-17,1,1
M01280,B02,P1,PAY005432,2025-02-18,1,1
M01280,B02,P1,PAY006254,2025-03-22,1,1
M01280,B02,P1,PAY007046,2025-04-20,1,1
M01280,B02,P3,PAY007628,2025-07-23,1,1
M01280,B02,P2,PAY009220,2025-09-02,1,1
M01280,B02,P3,PAY009797,2025-12-01,0,1
M01281,B02,P3,PAY001281,2025-03-26,1,1
M01281,B02,P3,PAY007133,2025-07-01,0,1
M01282,B02,P5,PAY001282,2025-08-15,1,1
M01282,B02,P4,PAY009556,2026-02-11,1,1
M01283,B02,P2,PAY001283,2025-01-30,1,1
M01283,B02,P2,PAY005831,2025-02-27,1,1
M01283,B02,P2,PAY006478,2025-03-28,0,1
M01284,B02,P1,PAY001284,2025-01-04,1,1
M01284,B02,P1,PAY005036,2025-02-04,1,1
M01284,B02,P1,PAY005921,2025-03-11,1,1
M01284,B02,P1,PAY006798,2025-04-12,1,1
M01284,B02,P1,PAY007467,2025-05-07,1,1
M01284,B02,P1,PAY007963,2025-06-16,0,1
M01285,B02,P1,PAY001285,2025-01-28,1,1
M01285,B02,P1,PAY005765,2025-03-02,1,1
M01285,B02,P1,PAY006595,2025-03-28,1,1
M01285,B02,P3,PAY007176,2025-06-28,1,1
M01285,B02,P3,PAY008800,2025-10-07,1,1
M01285,B02,P3,PAY010263,2026-01-13,1,1
M01285,B02,P3,PAY011443,2026-04-11,1,1
M01286,B02,P4,PAY001286,2025-03-01,1,1
M01286,B02,P4,PAY006578,2025-09-11,0,1
M01287,B02,P5,PAY001287,2025-12-02,1,1
M01288,B02,P4,PAY001288,2025-01-09,1,1
M01288,B02,P4,PAY005169,2025-07-07,0,1
M01289,B02,P4,PAY001289,2025-05-01,1,1
M01289,B02,P4,PAY007863,2025-11-02,1,1
M01289,B02,P4,PAY010591,2026-05-04,1,1
M01290,B02,P3,PAY001290,2025-03-11,0,1
M01291,B02,P2,PAY001291,2025-01-26,0,1
M01292,B02,P4,PAY001292,2025-04-12,1,1
M01292,B02,P4,PAY007468,2025-10-21,1,1
M01292,B02,P4,PAY010443,2026-04-24,1,1
M01292,B02,P2,PAY012822,2026-05-19,0,1
M01293,B02,P5,PAY001293,2025-11-08,1,1
M01294,B02,P3,PAY001294,2025-03-21,1,1
M01294,B02,P3,PAY007019,2025-06-19,1,1
M01294,B02,P3,PAY008667,2025-09-14,1,1
M01294,B02,P3,PAY009947,2025-12-22,1,1
M01294,B02,P3,PAY011179,2026-03-30,1,1
M01294,B02,P3,PAY012463,2026-06-30,0,0
M01295,B02,P1,PAY001295,2025-01-08,1,1
M01295,B02,P3,PAY005141,2025-04-13,1,1
M01295,B02,P3,PAY007491,2025-07-18,1,1
M01295,B02,P3,PAY009138,2025-10-23,0,1
M01296,B02,P4,PAY001296,2025-02-04,1,1
M01296,B02,P4,PAY005922,2025-08-13,0,1
M01297,B02,P4,PAY001297,2025-03-01,1,1
M01297,B02,P4,PAY006579,2025-08-26,1,1
M01297,B02,P4,PAY009711,2026-02-28,1,1
M01298,B02,P5,PAY001298,2025-01-25,1,1
M01298,B02,P1,PAY005676,2025-03-03,1,1
M01298,B02,P1,PAY006613,2025-04-13,1,1
M01298,B02,P1,PAY007492,2025-05-13,1,1
M01298,B02,P1,PAY008075,2025-06-11,1,1
M01298,B02,P2,PAY008531,2025-07-06,1,1
M01298,B02,P2,PAY008935,2025-08-10,1,1
M01298,B02,P2,PAY009499,2025-09-13,1,1
M01298,B02,P2,PAY009931,2025-10-17,0,1
M01299,B02,P5,PAY001299,2025-11-15,1,1
M01300,B02,P3,PAY001300,2025-03-26,1,1
M01300,B02,P3,PAY007134,2025-06-30,1,1
M01300,B02,P3,PAY008842,2025-10-09,1,1
M01300,B02,P3,PAY010285,2026-01-06,1,1
M01300,B02,P3,PAY011355,2026-04-04,1,1
M01301,B02,P3,PAY001301,2025-01-16,1,1
M01301,B02,P3,PAY005415,2025-04-26,1,1
M01301,B02,P1,PAY007755,2025-06-03,1,1
M01301,B02,P4,PAY008399,2025-12-13,1,1
M01301,B02,P4,PAY011091,2026-06-21,1,0
M01302,B02,P3,PAY001302,2025-01-10,0,1
M01303,B02,P1,PAY001303,2025-01-03,1,1
M01303,B02,P1,PAY004990,2025-02-09,1,1
M01303,B02,P1,PAY006036,2025-03-12,1,1
M01303,B02,P1,PAY006815,2025-04-08,1,1
M01303,B02,P1,PAY007370,2025-05-14,1,1
M01303,B02,P1,PAY008089,2025-06-25,1,1
M01303,B02,P1,PAY008753,2025-08-03,0,1
M01304,B02,P1,PAY001304,2025-01-27,1,1
M01304,B02,P1,PAY005733,2025-02-28,1,1
M01304,B02,P3,PAY006506,2025-05-24,0,1
M01305,B02,P2,PAY001305,2025-01-17,1,1
M01305,B02,P2,PAY005433,2025-02-16,1,1
M01305,B02,P2,PAY006214,2025-03-20,0,1
M01306,B02,P3,PAY001306,2025-02-05,1,1
M01306,B02,P3,PAY005943,2025-05-06,1,1
M01306,B02,P5,PAY007950,2026-05-14,1,1
M01307,B02,P3,PAY001307,2025-01-24,1,1
M01307,B02,P3,PAY005650,2025-05-02,1,1
M01307,B02,P3,PAY007882,2025-08-10,1,1
M01307,B02,P3,PAY009500,2025-11-19,1,1
M01307,B02,P3,PAY010800,2026-02-24,1,1
M01307,B02,P3,PAY011987,2026-06-01,1,1
M01308,B02,P1,PAY001308,2025-01-13,1,1
M01308,B02,P1,PAY005312,2025-02-17,1,1
M01308,B02,P1,PAY006232,2025-03-13,1,1
M01308,B02,P1,PAY006839,2025-04-15,1,1
M01308,B02,P3,PAY007529,2025-07-23,1,1
M01308,B02,P3,PAY009221,2025-10-25,1,1
M01308,B02,P3,PAY010497,2026-02-01,1,1
M01308,B02,P3,PAY011687,2026-05-05,1,1
M01309,B02,P4,PAY001309,2025-06-12,1,1
M01309,B02,P4,PAY008545,2025-12-21,1,1
M01309,B02,P4,PAY011168,2026-06-30,0,0
M01310,B02,P3,PAY001310,2025-02-27,0,1
M01311,B02,P1,PAY001311,2025-01-12,1,1
M01311,B02,P3,PAY005279,2025-04-19,0,1
M01312,B02,P5,PAY001312,2025-03-17,1,1
M01312,B02,P5,PAY006923,2026-03-16,1,1
M01313,B02,P4,PAY001313,2025-03-15,1,1
M01313,B02,P4,PAY006878,2025-09-10,1,1
M01313,B02,P1,PAY009892,2025-10-20,1,1
M01313,B02,P1,PAY010432,2025-11-22,1,1
M01313,B02,P1,PAY010832,2025-12-26,0,1
M01314,B02,P3,PAY001314,2025-03-29,0,1
M01315,B02,P5,PAY001315,2025-12-22,1,1
M01316,B02,P5,PAY001316,2025-08-31,1,1
M01317,B02,P1,PAY001317,2025-01-09,1,1
M01317,B02,P1,PAY005170,2025-02-04,1,1
M01317,B02,P1,PAY005923,2025-03-09,0,1
M01318,B02,P5,PAY001318,2025-05-26,1,1
M01318,B02,P5,PAY008287,2026-06-04,1,1
M01319,B02,P2,PAY001319,2025-01-21,1,1
M01319,B02,P2,PAY005558,2025-02-24,1,1
M01319,B02,P2,PAY006416,2025-03-28,0,1
M01320,B02,P1,PAY001320,2025-01-25,0,1
M01321,B02,P3,PAY001321,2025-01-30,1,1
M01321,B02,P4,PAY005832,2025-07-29,1,1
M01321,B02,P4,PAY009332,2026-01-30,0,1
M01322,B02,P1,PAY001322,2025-01-25,1,1
M01322,B02,P1,PAY005677,2025-03-05,1,1
M01322,B02,P1,PAY006665,2025-04-11,1,1
M01322,B02,P1,PAY007442,2025-05-19,1,1
M01322,B02,P1,PAY008175,2025-06-27,1,1
M01322,B02,P1,PAY008783,2025-08-02,1,1
M01322,B02,P1,PAY009391,2025-09-10,0,1
M01323,B02,P1,PAY001323,2025-01-14,0,1
M01324,B02,P4,PAY001324,2025-06-26,0,1
M01325,B02,P5,PAY001325,2025-10-21,0,1
M01326,B02,P2,PAY001326,2025-01-28,1,1
M01326,B02,P2,PAY005766,2025-02-27,1,1
M01326,B02,P2,PAY006479,2025-03-26,1,1
M01326,B02,P2,PAY007135,2025-04-29,1,1
M01326,B02,P2,PAY007799,2025-06-10,1,1
M01326,B02,P2,PAY008518,2025-07-12,1,1
M01326,B02,P2,PAY009033,2025-08-13,1,1
M01326,B02,P2,PAY009530,2025-09-20,0,1
M01327,B02,P3,PAY001327,2025-01-31,0,1
M01328,B02,P1,PAY001328,2025-01-24,1,1
M01328,B02,P1,PAY005651,2025-03-01,0,1
M01329,B02,P1,PAY001329,2025-01-25,1,1
M01329,B02,P1,PAY005678,2025-03-04,0,1
M01330,B02,P1,PAY001330,2025-01-04,1,1
M01330,B02,P1,PAY005037,2025-02-04,1,1
M01330,B02,P1,PAY005924,2025-02-28,1,1
M01330,B02,P1,PAY006507,2025-04-08,1,1
M01330,B02,P1,PAY007371,2025-05-04,1,1
M01330,B02,P1,PAY007915,2025-06-02,0,1
M01331,B02,P4,PAY001331,2025-06-09,0,1
M01332,B02,P4,PAY001332,2025-02-25,1,1
M01332,B02,P4,PAY006441,2025-09-02,0,1
M01333,B02,P3,PAY001333,2025-03-03,0,1
M01334,B02,P3,PAY001334,2025-02-02,0,1
M01335,B02,P1,PAY001335,2025-01-10,1,1
M01335,B02,P1,PAY005207,2025-02-08,1,1
M01335,B02,P1,PAY006012,2025-03-15,1,1
M01335,B02,P3,PAY006879,2025-06-16,1,1
M01335,B02,P3,PAY008616,2025-09-18,1,1
M01335,B02,P2,PAY010000,2025-10-26,1,1
M01335,B02,P2,PAY010509,2025-11-21,1,1
M01335,B02,P2,PAY010821,2026-01-02,1,1
M01335,B02,P2,PAY011312,2026-02-04,1,1
M01335,B02,P2,PAY011717,2026-03-05,1,1
M01335,B02,P2,PAY012123,2026-04-10,1,1
M01335,B02,P2,PAY012616,2026-05-12,1,1
M01335,B02,P2,PAY013043,2026-06-23,1,0
M01336,B02,P2,PAY001336,2025-01-26,1,1
M01336,B02,P2,PAY005707,2025-02-28,1,1
M01336,B02,P2,PAY006508,2025-04-04,1,1
M01336,B02,P2,PAY007286,2025-05-09,1,1
M01336,B02,P2,PAY008001,2025-06-06,1,1
M01336,B02,P2,PAY008458,2025-07-12,1,1
M01336,B02,P2,PAY009034,2025-08-13,1,1
M01336,B02,P2,PAY009531,2025-09-19,0,1
M01337,B02,P1,PAY001337,2025-01-03,1,1
M01337,B02,P1,PAY004991,2025-02-13,0,1
M01338,B02,P5,PAY001338,2025-09-29,1,1
M01339,B02,P4,PAY001339,2025-03-30,0,1
M01340,B02,P2,PAY001340,2025-01-03,1,1
M01340,B02,P2,PAY004992,2025-02-05,1,1
M01340,B02,P2,PAY005944,2025-03-14,1,1
M01340,B02,P2,PAY006860,2025-04-21,1,1
M01340,B02,P2,PAY007642,2025-05-18,1,1
M01340,B02,P2,PAY008161,2025-06-15,1,1
M01340,B02,P2,PAY008600,2025-07-18,0,1
M01341,B02,P4,PAY001341,2025-02-10,1,1
M01341,B02,P4,PAY006066,2025-08-14,1,1
M01341,B02,P4,PAY009541,2026-02-19,1,1
M01342,B02,P2,PAY001342,2025-01-21,1,1
M01342,B02,P2,PAY005559,2025-02-25,1,1
M01342,B02,P4,PAY006442,2025-09-08,1,1
M01342,B02,P4,PAY009864,2026-03-19,1,1
M01343,B02,P1,PAY001343,2025-01-06,1,1
M01343,B02,P1,PAY005089,2025-02-15,1,1
M01343,B02,P1,PAY006191,2025-03-10,1,1
M01343,B02,P1,PAY006777,2025-04-14,1,1
M01343,B02,P1,PAY007511,2025-05-21,1,1
M01343,B02,P1,PAY008206,2025-07-01,1,1
M01343,B02,P1,PAY008866,2025-08-03,1,1
M01343,B02,P1,PAY009403,2025-08-31,1,1
M01343,B02,P1,PAY009771,2025-09-27,1,1
M01343,B02,P1,PAY010127,2025-11-08,0,1
M01344,B02,P2,PAY001344,2025-01-02,1,1
M01344,B02,P2,PAY004956,2025-02-09,0,1
M01345,B02,P2,PAY001345,2025-01-05,0,1
M01346,B02,P3,PAY001346,2025-01-30,1,1
M01346,B02,P3,PAY005833,2025-04-30,1,1
M01346,B02,P4,PAY007824,2025-11-05,1,1
M01346,B02,P3,PAY010627,2026-02-13,1,1
M01346,B02,P3,PAY011839,2026-05-09,1,1
M01346,B02,P1,PAY013018,2026-06-06,1,1
M01347,B02,P4,PAY001347,2025-05-30,1,1
M01347,B02,P4,PAY008362,2025-11-26,1,1
M01347,B02,P4,PAY010878,2026-05-23,0,1
M01348,B02,P1,PAY001348,2025-01-22,1,1
M01348,B02,P1,PAY005594,2025-02-21,1,1
M01348,B02,P1,PAY006330,2025-03-19,1,1
M01348,B02,P1,PAY006960,2025-04-24,1,1
M01348,B02,P1,PAY007711,2025-05-30,1,1
M01348,B02,P1,PAY008355,2025-06-30,1,1
M01348,B02,P1,PAY008843,2025-08-03,1,1
M01348,B02,P1,PAY009404,2025-09-07,1,1
M01348,B02,P1,PAY009852,2025-10-03,1,1
M01348,B02,P1,PAY010219,2025-11-08,1,1
M01348,B02,P3,PAY010675,2026-02-09,1,1
M01348,B02,P3,PAY011783,2026-05-17,1,1
M01349,B02,P2,PAY001349,2025-01-17,1,1
M01349,B02,P2,PAY005434,2025-02-28,0,1
M01350,B02,P2,PAY001350,2025-01-14,0,1
M01351,B02,P3,PAY001351,2025-02-16,0,1
M01352,B02,P2,PAY001352,2025-01-27,0,1
M01353,B02,P2,PAY001353,2025-01-13,1,1
M01353,B02,P2,PAY005313,2025-02-10,1,1
M01353,B02,P2,PAY006067,2025-03-15,1,1
M01353,B02,P2,PAY006880,2025-04-18,1,1
M01353,B02,P5,PAY007589,2026-04-13,1,1
M01354,B02,P5,PAY001354,2025-07-10,1,1
M01355,B02,P3,PAY001355,2025-02-11,1,1
M01355,B02,P3,PAY006088,2025-05-17,0,1
M01356,B02,P1,PAY001356,2025-01-03,1,1
M01356,B02,P1,PAY004993,2025-02-14,1,1
M01356,B02,P1,PAY006167,2025-03-09,1,1
M01356,B02,P1,PAY006757,2025-04-16,1,1
M01356,B02,P1,PAY007545,2025-05-20,1,1
M01356,B02,P1,PAY008187,2025-06-17,1,1
M01356,B02,P1,PAY008632,2025-07-21,1,1
M01356,B02,P1,PAY009192,2025-08-28,1,1
M01356,B02,P1,PAY009734,2025-10-05,0,1
M01357,B02,P2,PAY001357,2025-01-15,1,1
M01357,B02,P2,PAY005381,2025-02-26,0,1
M01358,B02,P3,PAY001358,2025-01-21,1,1
M01358,B02,P3,PAY005560,2025-04-24,1,1
M01358,B02,P3,PAY007712,2025-07-30,1,1
M01358,B02,P3,PAY009353,2025-11-08,1,1
M01358,B02,P3,PAY010676,2026-02-19,1,1
M01358,B02,P3,PAY011918,2026-05-18,1,1
M01359,B02,P4,PAY001359,2025-06-04,1,1
M01359,B02,P4,PAY008424,2025-12-02,1,1
M01359,B02,P4,PAY010967,2026-06-05,1,1
M01360,B02,P2,PAY001360,2025-01-30,1,1
M01360,B02,P2,PAY005834,2025-03-10,1,1
M01360,B02,P2,PAY006778,2025-04-18,1,1
M01360,B02,P2,PAY007590,2025-05-25,1,1
M01360,B02,P2,PAY008267,2025-06-24,0,1
M01361,B02,P1,PAY001361,2025-01-10,1,1
M01361,B02,P4,PAY005208,2025-07-20,1,1
M01361,B02,P4,PAY009170,2026-01-15,1,1
M01362,B02,P1,PAY001362,2025-01-24,1,1
M01362,B02,P1,PAY005652,2025-02-21,1,1
M01362,B02,P1,PAY006331,2025-03-16,1,1
M01362,B02,P1,PAY006901,2025-04-25,1,1
M01362,B02,P1,PAY007739,2025-05-25,1,1
M01362,B02,P1,PAY008268,2025-06-21,0,1
M01363,B02,P4,PAY001363,2025-02-25,1,1
M01363,B02,P4,PAY006443,2025-09-08,1,1
M01363,B02,P4,PAY009865,2026-03-17,1,1
M01364,B02,P1,PAY001364,2025-01-14,0,1
M01365,B02,P1,PAY001365,2025-01-20,0,1
M01366,B02,P4,PAY001366,2025-04-23,1,1
M01366,B02,P4,PAY007692,2025-10-27,0,1
M01367,B02,P1,PAY001367,2025-01-21,1,1
M01367,B02,P1,PAY005561,2025-02-28,1,1
M01367,B02,P1,PAY006509,2025-03-27,1,1
M01367,B02,P1,PAY007152,2025-04-26,0,1
M01368,B02,P3,PAY001368,2025-01-21,1,1
M01368,B02,P3,PAY005562,2025-04-17,1,1
M01368,B02,P3,PAY007571,2025-07-12,1,1
M01368,B02,P3,PAY009035,2025-10-19,1,1
M01368,B02,P3,PAY010413,2026-01-17,1,1
M01368,B02,P1,PAY011493,2026-02-12,1,1
M01368,B02,P1,PAY011826,2026-03-12,1,1
M01368,B02,P1,PAY012232,2026-04-20,1,1
M01368,B02,P1,PAY012753,2026-05-25,1,1
M01368,B02,P1,PAY013217,2026-06-22,1,0
M01369,B02,P2,PAY001369,2025-01-18,1,1
M01369,B02,P2,PAY005465,2025-02-13,1,1
M01369,B02,P2,PAY006136,2025-03-09,1,1
M01369,B02,P2,PAY006758,2025-04-15,0,1
M01370,B02,P1,PAY001370,2025-01-26,0,1
M01371,B02,P2,PAY001371,2025-01-18,1,1
M01371,B02,P2,PAY005466,2025-02-23,1,1
M01371,B02,P2,PAY006391,2025-04-06,1,1
M01371,B02,P2,PAY007331,2025-05-02,1,1
M01371,B02,P2,PAY007883,2025-06-11,0,1
M01372,B02,P1,PAY001372,2025-01-04,1,1
M01372,B02,P1,PAY005038,2025-02-12,0,1
M01373,B02,P3,PAY001373,2025-03-07,1,1
M01373,B02,P3,PAY006706,2025-06-13,1,1
M01373,B02,P3,PAY008567,2025-09-21,1,1
M01373,B02,P3,PAY010044,2025-12-16,1,1
M01373,B02,P3,PAY011123,2026-03-12,1,1
M01373,B02,P3,PAY012233,2026-06-23,1,0
M01374,B02,P2,PAY001374,2025-01-05,0,1
M01375,B02,P1,PAY001375,2025-01-24,0,1
M01376,B02,P3,PAY001376,2025-02-05,0,1
M01377,B02,P4,PAY001377,2025-05-26,1,1
M01377,B02,P4,PAY008288,2025-12-04,1,1
M01377,B02,P4,PAY010992,2026-06-03,0,1
M01378,B02,P3,PAY001378,2025-02-09,1,1
M01378,B02,P3,PAY006037,2025-05-08,1,1
M01378,B02,P3,PAY007985,2025-08-08,1,1
M01378,B02,P3,PAY009467,2025-11-06,1,1
M01378,B02,P3,PAY010645,2026-02-14,1,1
M01378,B02,P3,PAY011857,2026-05-23,0,1
M01379,B02,P3,PAY001379,2025-01-16,0,1
M01380,B02,P4,PAY001380,2025-03-01,1,1
M01380,B02,P4,PAY006580,2025-09-10,1,1
M01380,B02,P4,PAY009893,2026-03-05,1,1
M01381,B02,P2,PAY001381,2025-01-19,1,1
M01381,B02,P2,PAY005498,2025-02-21,1,1
M01381,B02,P2,PAY006332,2025-03-23,1,1
M01381,B02,P2,PAY007072,2025-04-30,1,1
M01381,B02,P2,PAY007825,2025-06-05,1,1
M01381,B02,P2,PAY008444,2025-07-15,1,1
M01381,B02,P2,PAY009088,2025-08-14,1,1
M01381,B02,P2,PAY009542,2025-09-23,1,1
M01381,B02,P2,PAY010072,2025-10-20,0,1
M01382,B02,P4,PAY001382,2025-04-19,1,1
M01382,B02,P4,PAY007607,2025-10-18,0,1
M01383,B02,P4,PAY001383,2025-06-09,0,1
M01384,B02,P1,PAY001384,2025-01-04,0,1
M01385,B02,P1,PAY001385,2025-01-10,1,1
M01385,B02,P1,PAY005209,2025-02-09,1,1
M01385,B02,P1,PAY006038,2025-03-10,1,1
M01385,B02,P5,PAY006779,2026-03-10,1,1
M01386,B02,P1,PAY001386,2025-01-24,0,1
M01387,B02,P1,PAY001387,2025-01-20,1,1
M01387,B02,P1,PAY005532,2025-02-21,1,1
M01387,B02,P1,PAY006333,2025-03-24,1,1
M01387,B02,P5,PAY007090,2026-03-31,1,1
M01388,B02,P3,PAY001388,2025-03-20,1,1
M01388,B02,P3,PAY006994,2025-06-19,1,1
M01388,B02,P3,PAY008668,2025-09-29,1,1
M01388,B02,P3,PAY010158,2025-12-27,1,1
M01388,B02,P3,PAY011238,2026-03-26,0,1
M01389,B02,P5,PAY001389,2025-08-12,0,1
M01390,B02,P3,PAY001390,2025-03-19,1,1
M01390,B02,P3,PAY006961,2025-06-23,0,1
M01391,B02,P2,PAY001391,2025-01-30,1,1
M01391,B02,P2,PAY005835,2025-02-27,1,1
M01391,B02,P2,PAY006480,2025-04-02,1,1
M01391,B02,P2,PAY007233,2025-05-02,1,1
M01391,B02,P2,PAY007884,2025-06-13,1,1
M01391,B02,P2,PAY008568,2025-07-13,1,1
M01391,B02,P2,PAY009054,2025-08-08,1,1
M01391,B02,P2,PAY009468,2025-09-16,1,1
M01391,B02,P2,PAY009975,2025-10-21,1,1
M01391,B02,P2,PAY010444,2025-11-28,1,1
M01391,B02,P2,PAY010900,2025-12-30,1,1
M01391,B02,P2,PAY011280,2026-02-08,1,1
M01391,B02,P2,PAY011762,2026-03-14,1,1
M01391,B02,P3,PAY012262,2026-06-11,1,1
M01392,B02,P4,PAY001392,2025-02-04,1,1
M01392,B02,P3,PAY005925,2025-05-14,1,1
M01392,B02,P3,PAY008090,2025-08-21,1,1
M01392,B02,P3,PAY009626,2025-12-01,1,1
M01392,B02,P3,PAY010954,2026-03-11,1,1
M01392,B02,P3,PAY012209,2026-06-18,0,0
M01393,B02,P5,PAY001393,2025-02-07,1,1
M01393,B02,P5,PAY005991,2026-02-08,1,1
M01394,B02,P5,PAY001394,2025-07-26,1,1
M01395,B02,P4,PAY001395,2025-03-08,1,1
M01395,B02,P4,PAY006732,2025-09-06,1,1
M01395,B02,P4,PAY009844,2026-03-15,1,1
M01396,B02,P3,PAY001396,2025-01-02,1,1
M01396,B02,P3,PAY004957,2025-04-06,1,1
M01396,B02,P3,PAY007332,2025-07-14,1,1
M01396,B02,P3,PAY009067,2025-10-09,0,1
M01397,B02,P1,PAY001397,2025-01-04,1,1
M01397,B02,P1,PAY005039,2025-01-30,1,1
M01397,B02,P4,PAY005836,2025-08-04,1,1
M01397,B02,P4,PAY009418,2026-02-11,1,1
M01398,B02,P4,PAY001398,2025-01-28,1,1
M01398,B02,P4,PAY005767,2025-07-24,0,1
M01399,B02,P4,PAY001399,2025-03-01,1,1
M01399,B02,P4,PAY006581,2025-08-25,1,1
M01399,B02,P4,PAY009688,2026-03-01,1,1
M01400,B02,P3,PAY001400,2025-02-09,1,1
M01400,B02,P3,PAY006039,2025-05-04,1,1
M01400,B02,P3,PAY007916,2025-08-05,0,1
M01401,B02,P3,PAY001401,2025-01-11,0,1
M01402,B02,P3,PAY001402,2025-03-06,1,1
M01402,B02,P3,PAY006691,2025-06-10,1,1
M01402,B02,P3,PAY008519,2025-09-09,1,1
M01403,B02,P1,PAY001403,2025-01-23,1,1
M01403,B02,P1,PAY005623,2025-02-28,0,1
M01404,B02,P3,PAY001404,2025-01-10,1,1
M01404,B02,P3,PAY005210,2025-04-09,0,1
M01405,B02,P3,PAY001405,2025-03-03,1,1
M01405,B02,P3,PAY006614,2025-06-04,1,1
M01405,B02,P3,PAY008425,2025-09-04,1,1
M01405,B02,P3,PAY009817,2025-11-30,1,1
M01405,B02,P3,PAY010928,2026-03-08,0,1
M01406,B02,P2,PAY001406,2025-01-17,1,1
M01406,B02,P2,PAY005435,2025-02-21,1,1
M01406,B02,P2,PAY006334,2025-04-02,1,1
M01406,B02,P2,PAY007234,2025-04-30,1,1
M01406,B02,P2,PAY007826,2025-06-07,1,1
M01406,B02,P3,PAY008477,2025-09-16,1,1
M01406,B02,P2,PAY009976,2025-10-24,1,1
M01406,B02,P2,PAY010476,2025-12-04,1,1
M01406,B02,P2,PAY010993,2026-01-14,1,1
M01406,B02,P2,PAY011461,2026-02-11,1,1
M01406,B02,P1,PAY011810,2026-03-07,1,1
M01406,B02,P1,PAY012153,2026-04-15,1,1
M01406,B02,P1,PAY012684,2026-05-20,1,1
M01406,B02,P1,PAY013140,2026-06-30,0,0
M01407,B02,P2,PAY001407,2025-01-20,0,1
M01408,B02,P1,PAY001408,2025-01-29,0,1
M01409,B02,P1,PAY001409,2025-01-29,1,1
M01409,B02,P1,PAY005801,2025-02-25,1,1
M01409,B02,P2,PAY006444,2025-04-03,1,1
M01409,B02,P2,PAY007263,2025-04-30,1,1
M01409,B02,P2,PAY007827,2025-05-27,1,1
M01409,B02,P2,PAY008303,2025-06-29,1,1
M01409,B02,P2,PAY008816,2025-07-25,1,1
M01409,B02,P2,PAY009258,2025-09-03,0,1
M01410,B02,P3,PAY001410,2025-03-17,1,1
M01410,B02,P3,PAY006924,2025-06-23,1,1
M01410,B02,P3,PAY008718,2025-09-18,1,1
M01410,B02,P3,PAY010001,2025-12-25,1,1
M01410,B02,P3,PAY011212,2026-03-25,1,1
M01410,B02,P1,PAY012402,2026-04-30,1,1
M01410,B02,P1,PAY012901,2026-05-29,0,1
M01411,B02,P1,PAY001411,2025-01-08,1,1
M01411,B02,P1,PAY005142,2025-02-10,1,1
M01411,B02,P1,PAY006068,2025-03-12,1,1
M01411,B02,P5,PAY006816,2026-03-09,0,1
M01412,B02,P3,PAY001412,2025-03-17,0,1
M01413,B02,P4,PAY001413,2025-02-25,1,1
M01413,B02,P4,PAY006445,2025-08-23,1,1
M01413,B02,P4,PAY009658,2026-02-28,0,1
M01414,B02,P3,PAY001414,2025-03-05,0,1
M01415,B02,P3,PAY001415,2025-03-04,1,1
M01415,B02,P3,PAY006641,2025-06-14,0,1
M01416,B02,P4,PAY001416,2025-06-28,1,1
M01416,B02,P4,PAY008801,2026-01-06,1,1
