member_id,branch_id,join_date,gender,age_group
M03510,B04,2025-01-03,M,25-34
M03511,B04,2025-01-29,F,25-34
M03512,B04,2025-01-31,F,25-34
M03513,B04,2025-01-09,M,25-34
M03514,B04,2025-01-31,M,18-24
M03515,B04,2025-01-10,M,35-44
M03516,B04,2025-01-04,M,18-24
M03517,B04,2025-01-01,F,35-44
M03518,B04,2025-01-29,M,25-34
M03519,B04,2025-01-06,M,18-24
M03520,B04,2025-01-23,F,25-34
M03521,B04,2025-01-23,F,25-34
M03522,B04,2025-01-09,F,18-24
M03523,B04,2025-01-04,F,18-24
M03524,B04,2025-01-08,M,25-34
M03525,B04,2025-01-15,M,25-34
M03526,B04,2025-01-17,M,25-34
M03527,B04,2025-01-05,M,25-34
M03528,B04,2025-01-18,M,18-24
M03529,B04,2025-01-02,M,18-24
M03530,B04,2025-01-17,F,35-44
M03531,B04,2025-01-24,F,25-34
M03532,B04,2025-01-02,F,18-24
M03533,B04,2025-01-20,M,25-34
M03534,B04,2025-01-09,M,25-34
M03535,B04,2025-01-11,F,25-34
M03536,B04,2025-01-07,M,25-34
M03537,B04,2025-01-21,F,18-24
M03538,B04,2025-01-20,M,25-34
M03539,B04,2025-01-30,M,18-24
M03540,B04,2025-01-20,F,35-44
M03541,B04,2025-01-14,F,35-44
M03542,B04,2025-01-28,M,25-34
M03543,B04,2025-01-16,F,25-34
M03544,B04,2025-01-15,F,18-24
M03545,B04,2025-01-09,M,35-44
M03546,B04,2025-02-17,M,25-34
M03547,B04,2025-02-23,F,18-24
M03548,B04,2025-02-13,M,25-34
M03549,B04,2025-02-17,M,25-34
M03550,B04,2025-02-25,M,18-24
M03551,B04,2025-02-03,F,18-24
M03552,B04,2025-02-24,F,35-44
M03553,B04,2025-02-12,M,45+
M03554,B04,2025-02-19,F,35-44
M03555,B04,2025-02-27,M,18-24
M03556,B04,2025-02-18,F,25-34
M03557,B04,2025-02-19,F,45+
M03558,B04,2025-02-22,M,25-34
M03559,B04,2025-02-07,M,18-24
M03560,B04,2025-02-13,F,45+
M03561,B04,2025-02-04,M,25-34
M03562,B04,2025-02-20,M,25-34
M03563,B04,2025-02-05,M,18-24
M03564,B04,2025-02-25,F,35-44
M03565,B04,2025-02-17,F,25-34
M03566,B04,2025-02-25,M,25-34
M03567,B04,2025-02-21,F,35-44
M03568,B04,2025-02-01,F,35-44
M03569,B04,2025-02-09,M,35-44
M03570,B04,2025-02-22,F,18-24
M03571,B04,2025-02-11,M,18-24
M03572,B04,2025-02-04,M,18-24
M03573,B04,2025-02-17,F,35-44
M03574,B04,2025-02-16,M,18-24
M03575,B04,2025-02-19,M,18-24
M03576,B04,2025-02-05,F,18-24
M03577,B04,2025-02-23,F,25-34
M03578,B04,2025-02-05,M,25-34
M03579,B04,2025-02-06,F,25-34
M03580,B04,2025-02-14,F,45+
M03581,B04,2025-02-17,M,25-34
M03582,B04,2025-02-14,M,45+
M03583,B04,2025-02-25,F,25-34
M03584,B04,2025-02-13,M,18-24
M03585,B04,2025-03-18,M,25-34
M03586,B04,2025-03-30,F,45+
M03587,B04,2025-03-19,F,45+
M03588,B04,2025-03-12,F,25-34
M03589,B04,2025-03-14,M,35-44
M03590,B04,2025-03-30,M,35-44
M03591,B04,2025-03-21,M,35-44
M03592,B04,2025-03-21,F,18-24
M03593,B04,2025-03-22,M,25-34
M03594,B04,2025-03-24,M,18-24
M03595,B04,2025-03-24,M,25-34
M03596,B04,2025-03-10,M,25-34
M03597,B04,2025-03-16,M,18-24
M03598,B04,2025-03-01,F,18-24
M03599,B04,2025-03-13,F,35-44
M03600,B04,2025-03-07,M,18-24
M03601,B04,2025-03-31,F,35-44
M03602,B04,2025-03-23,F,18-24
M03603,B04,2025-03-06,F,45+
M03604,B04,2025-03-24,M,18-24
M03605,B04,2025-03-15,M,18-24
M03606,B04,2025-03-19,M,35-44
M03607,B04,2025-03-31,M,18-24
M03608,B04,2025-03-10,F,18-24
M03609,B04,2025-03-25,M,35-44
M03610,B04,2025-03-02,F,45+
M03611,B04,2025-03-11,F,18-24
M03612,B04,2025-03-28,M,18-24
M03613,B04,2025-03-26,F,35-44
M03614,B04,2025-03-01,M,18-24
M03615,B04,2025-03-26,M,18-24
M03616,B04,2025-03-24,F,35-44
M03617,B04,2025-03-10,M,35-44
M03618,B04,2025-03-06,M,18-24
M03619,B04,2025-03-21,M,18-24
M03620,B04,2025-03-28,F,25-34
M03621,B04,2025-03-25,M,45+
M03622,B04,2025-03-02,M,25-34
M03623,B04,2025-03-22,M,18-24
M03624,B04,2025-04-05,M,25-34
M03625,B04,2025-04-19,M,25-34
M03626,B04,2025-04-03,M,35-44
M03627,B04,2025-04-28,M,18-24
M03628,B04,2025-04-23,F,18-24
M03629,B04,2025-04-15,M,18-24
M03630,B04,2025-04-23,M,35-44
M03631,B04,2025-04-15,M,18-24
M03632,B04,2025-04-14,F,25-34
M03633,B04,2025-04-24,M,35-44
M03634,B04,2025-04-30,M,25-34
M03635,B04,2025-04-12,M,25-34
M03636,B04,2025-04-27,M,35-44
M03637,B04,2025-04-05,F,25-34
M03638,B04,2025-04-02,F,25-34
M03639,B04,2025-04-12,F,25-34
M03640,B04,2025-04-14,F,18-24
M03641,B04,2025-04-29,M,35-44
M03642,B04,2025-04-14,M,18-24
M03643,B04,2025-04-16,M,25-34
M03644,B04,2025-04-22,F,35-44
M03645,B04,2025-04-02,F,25-34
M03646,B04,2025-04-25,F,35-44
M03647,B04,2025-04-26,F,18-24
M03648,B04,2025-04-14,F,35-44
M03649,B04,2025-04-03,F,25-34
M03650,B04,2025-04-30,M,25-34
M03651,B04,2025-04-28,F,45+
M03652,B04,2025-04-20,M,45+
M03653,B04,2025-04-21,F,18-24
M03654,B04,2025-04-20,M,25-34
M03655,B04,2025-04-19,M,18-24
M03656,B04,2025-04-01,F,25-34
M03657,B04,2025-04-18,F,35-44
M03658,B04,2025-04-28,F,25-34
M03659,B04,2025-04-04,M,35-44
M03660,B04,2025-04-08,M,25-34
M03661,B04,2025-04-12,M,35-44
M03662,B04,2025-04-01,M,18-24
M03663,B04,2025-04-07,M,25-34
M03664,B04,2025-04-11,M,25-34
M03665,B04,2025-04-21,M,25-34
M03666,B04,2025-05-16,M,25-34
M03667,B04,2025-05-16,F,18-24
M03668,B04,2025-05-07,M,25-34
M03669,B04,2025-05-21,M,18-24
M03670,B04,2025-05-05,M,35-44
M03671,B04,2025-05-08,F,35-44
M03672,B04,2025-05-27,F,25-34
M03673,B04,2025-05-27,F,18-24
M03674,B04,2025-05-24,M,25-34
M03675,B04,2025-05-06,M,25-34
M03676,B04,2025-05-24,M,25-34
M03677,B04,2025-05-09,F,25-34
M03678,B04,2025-05-29,M,25-34
M03679,B04,2025-05-04,F,25-34
M03680,B04,2025-05-30,F,18-24
M03681,B04,2025-05-01,M,35-44
M03682,B04,2025-05-27,F,18-24
M03683,B04,2025-05-31,M,25-34
M03684,B04,2025-05-04,M,18-24
M03685,B04,2025-06-23,M,35-44
M03686,B04,2025-06-09,M,18-24
M03687,B04,2025-06-30,M,25-34
M03688,B04,2025-06-14,M,25-34
M03689,B04,2025-06-06,M,25-34
M03690,B04,2025-06-04,M,35-44
M03691,B04,2025-06-12,M,25-34
M03692,B04,2025-06-18,F,25-34
M03693,B04,2025-06-20,F,45+
M03694,B04,2025-06-15,M,25-34
M03695,B04,2025-06-13,F,25-34
M03696,B04,2025-06-02,F,25-34
M03697,B04,2025-06-22,M,18-24
M03698,B04,2025-06-23,F,25-34
M03699,B04,2025-06-02,F,35-44
M03700,B04,2025-06-15,F,18-24
M03701,B04,2025-06-29,M,18-24
M03702,B04,2025-06-30,F,25-34
M03703,B04,2025-06-17,F,35-44
M03704,B04,2025-06-04,F,18-24
M03705,B04,2025-07-31,M,25-34
M03706,B04,2025-07-09,M,35-44
M03707,B04,2025-07-05,M,18-24
M03708,B04,2025-07-24,M,18-24
M03709,B04,2025-07-07,M,25-34
M03710,B04,2025-07-01,M,35-44
M03711,B04,2025-07-23,M,45+
M03712,B04,2025-07-13,M,18-24
M03713,B04,2025-07-02,M,35-44
M03714,B04,2025-07-17,M,25-34
M03715,B04,2025-07-25,M,25-34
M03716,B04,2025-07-01,F,25-34
M03717,B04,2025-07-30,F,18-24
M03718,B04,2025-07-07,M,25-34
M03719,B04,2025-07-12,M,35-44
M03720,B04,2025-07-09,M,25-34
M03721,B04,2025-07-08,F,45+
M03722,B04,2025-07-08,M,18-24
M03723,B04,2025-07-15,F,18-24
M03724,B04,2025-07-08,M,18-24
M03725,B04,2025-07-19,F,45+
M03726,B04,2025-07-23,F,18-24
M03727,B04,2025-08-05,M,45+
M03728,B04,2025-08-05,M,18-24
M03729,B04,2025-08-15,F,35-44
M03730,B04,2025-08-25,M,18-24
M03731,B04,2025-08-30,M,45+
M03732,B04,2025-08-22,M,18-24
M03733,B04,2025-08-15,M,18-24
M03734,B04,2025-08-10,M,35-44
M03735,B04,2025-08-19,M,25-34
M03736,B04,2025-08-17,M,25-34
M03737,B04,2025-08-29,M,45+
M03738,B04,2025-08-24,F,25-34
M03739,B04,2025-08-01,M,25-34
M03740,B04,2025-08-13,F,35-44
M03741,B04,2025-08-18,M,25-34
M03742,B04,2025-08-18,M,25-34
M03743,B04,2025-08-29,F,25-34
M03744,B04,2025-08-17,F,25-34
M03745,B04,2025-08-01,M,25-34
M03746,B04,2025-08-21,M,25-34
M03747,B04,2025-08-31,F,18-24
M03748,B04,2025-08-28,M,25-34
M03749,B04,2025-08-31,F,25-34
M03750,B04,2025-08-16,M,25-34
M03751,B04,2025-09-05,M,18-24
M03752,B04,2025-09-29,M,35-44
M03753,B04,2025-09-16,M,18-24
M03754,B04,2025-09-26,M,18-24
M03755,B04,2025-09-02,M,35-44
M03756,B04,2025-09-10,F,25-34
M03757,B04,2025-09-24,M,35-44
M03758,B04,2025-09-28,M,35-44
M03759,B04,2025-09-05,F,18-24
M03760,B04,2025-09-29,F,25-34
M03761,B04,2025-09-30,M,18-24
M03762,B04,2025-09-03,M,25-34
M03763,B04,2025-09-27,M,45+
M03764,B04,2025-09-10,M,25-34
M03765,B04,2025-09-02,M,25-34
M03766,B04,2025-09-03,M,18-24
M03767,B04,2025-09-18,F,25-34
M03768,B04,2025-09-18,M,25-34
M03769,B04,2025-09-01,M,25-34
M03770,B04,2025-10-14,F,18-24
M03771,B04,2025-10-07,F,35-44
M03772,B04,2025-10-04,F,25-34
M03773,B04,2025-10-11,M,18-24
M03774,B04,2025-10-22,F,18-24
M03775,B04,2025-10-03,M,18-24
M03776,B04,2025-10-22,F,18-24
M03777,B04,2025-10-21,M,45+
M03778,B04,2025-10-31,M,25-34
M03779,B04,2025-10-01,M,25-34
M03780,B04,2025-10-26,M,25-34
M03781,B04,2025-10-04,M,18-24
M03782,B04,2025-10-05,M,45+
M03783,B04,2025-10-25,M,18-24
M03784,B04,2025-10-01,F,35-44
M03785,B04,2025-10-10,F,35-44
M03786,B04,2025-11-29,M,18-24
M03787,B04,2025-11-05,F,35-44
M03788,B04,2025-11-11,M,35-44
M03789,B04,2025-11-26,F,25-34
M03790,B04,2025-11-03,F,18-24
M03791,B04,2025-11-14,F,45+
M03792,B04,2025-11-02,M,25-34
M03793,B04,2025-11-13,M,18-24
M03794,B04,2025-11-05,F,18-24
M03795,B04,2025-11-24,M,25-34
M03796,B04,2025-11-20,M,45+
M03797,B04,2025-11-19,M,18-24
M03798,B04,2025-11-28,F,35-44
M03799,B04,2025-11-01,F,25-34
M03800,B04,2025-11-23,M,35-44
M03801,B04,2025-11-05,M,45+
M03802,B04,2025-12-31,F,35-44
M03803,B04,2025-12-27,F,25-34
M03804,B04,2025-12-27,F,18-24
M03805,B04,2025-12-10,M,18-24
M03806,B04,2025-12-21,F,18-24
M03807,B04,2025-12-14,F,18-24
M03808,B04,2025-12-15,F,25-34
M03809,B04,2025-12-09,M,18-24
M03810,B04,2025-12-31,M,18-24
M03811,B04,2025-12-20,M,25-34
M03812,B04,2025-12-13,F,18-24
M03813,B04,2025-12-02,M,45+
M03814,B04,2025-12-01,M,18-24
M03815,B04,2025-12-19,F,25-34
M03816,B04,2025-12-31,M,25-34
M03817,B04,2025-12-03,F,25-34
M03818,B04,2025-12-10,F,25-34
M03819,B04,2025-12-06,F,25-34
M03820,B04,2025-12-13,F,25-34
M03821,B04,2026-01-14,F,18-24
M03822,B04,2026-01-03,F,25-34
M03823,B04,2026-01-10,M,18-24
M03824,B04,2026-01-30,F,35-44
M03825,B04,2026-01-08,M,25-34
M03826,B04,2026-01-17,M,25-34
M03827,B04,2026-01-30,F,18-24
M03828,B04,2026-01-04,F,25-34
M03829,B04,2026-01-07,F,18-24
M03830,B04,2026-01-30,F,18-24
M03831,B04,2026-01-12,M,18-24
M03832,B04,2026-01-19,M,45+
M03833,B04,2026-01-29,M,18-24
M03834,B04,2026-01-28,M,35-44
M03835,B04,2026-01-03,F,35-44
M03836,B04,2026-01-30,F,18-24
M03837,B04,2026-01-23,F,18-24
M03838,B04,2026-01-13,F,18-24
M03839,B04,2026-01-22,M,45+
M03840,B04,2026-01-15,F,18-24
M03841,B04,2026-01-05,M,25-34
M03842,B04,2026-01-08,M,25-34
M03843,B04,2026-01-03,M,18-24
M03844,B04,2026-01-02,M,35-44
M03845,B04,2026-01-20,F,18-24
M03846,B04,2026-01-24,F,25-34
M03847,B04,2026-01-21,F,25-34
M03848,B04,2026-01-25,M,18-24
M03849,B04,2026-01-25,F,18-24
M03850,B04,2026-01-02,F,25-34
M03851,B04,2026-01-02,M,25-34
M03852,B04,2026-01-08,F,45+
M03853,B04,2026-01-04,M,25-34
M03854,B04,2026-01-08,M,35-44
M03855,B04,2026-01-02,M,18-24
M03856,B04,2026-01-27,M,25-34
M03857,B04,2026-01-18,M,35-44
M03858,B04,2026-01-13,M,25-34
M03859,B04,2026-02-16,F,25-34
M03860,B04,2026-02-19,M,18-24
M03861,B04,2026-02-11,F,18-24
M03862,B04,2026-02-18,F,18-24
M03863,B04,2026-02-20,F,25-34
M03864,B04,2026-02-06,F,25-34
M03865,B04,2026-02-18,F,35-44
M03866,B04,2026-02-10,M,18-24
M03867,B04,2026-02-24,M,35-44
M03868,B04,2026-02-01,M,25-34
M03869,B04,2026-02-07,M,25-34
M03870,B04,2026-02-11,F,25-34
M03871,B04,2026-02-07,F,25-34
M03872,B04,2026-02-24,M,25-34
M03873,B04,2026-02-27,F,18-24
M03874,B04,2026-02-06,M,18-24
M03875,B04,2026-02-26,F,25-34
M03876,B04,2026-02-26,M,18-24
M03877,B04,2026-02-23,M,35-44
M03878,B04,2026-02-09,F,18-24
M03879,B04,2026-02-14,M,25-34
M03880,B04,2026-02-07,M,35-44
M03881,B04,2026-02-14,F,18-24
M03882,B04,2026-02-19,M,25-34
M03883,B04,2026-02-19,M,25-34
M03884,B04,2026-02-08,M,35-44
M03885,B04,2026-03-26,F,35-44
M03886,B04,2026-03-27,F,45+
M03887,B04,2026-03-25,M,25-34
M03888,B04,2026-03-05,M,18-24
M03889,B04,2026-03-05,M,25-34
M03890,B04,2026-03-15,F,25-34
M03891,B04,2026-03-21,M,18-24
M03892,B04,2026-03-29,M,45+
M03893,B04,2026-03-18,M,25-34
M03894,B04,2026-03-06,F,18-24
M03895,B04,2026-03-03,F,25-34
M03896,B04,2026-03-11,M,18-24
M03897,B04,2026-03-04,M,18-24
M03898,B04,2026-03-15,F,35-44
M03899,B04,2026-03-05,F,35-44
M03900,B04,2026-03-21,M,18-24
M03901,B04,2026-03-21,F,18-24
M03902,B04,2026-03-09,M,18-24
M03903,B04,2026-03-16,F,25-34
M03904,B04,2026-03-30,M,18-24
M03905,B04,2026-03-22,F,18-24
M03906,B04,2026-03-15,F,45+
M03907,B04,2026-04-14,F,18-24
M03908,B04,2026-04-15,M,25-34
M03909,B04,2026-04-10,M,35-44
M03910,B04,2026-04-30,F,18-24
M03911,B04,2026-04-24,F,45+
M03912,B04,2026-04-15,F,45+
M03913,B04,2026-04-18,M,18-24
M03914,B04,2026-04-21,F,35-44
M03915,B04,2026-04-18,M,25-34
M03916,B04,2026-04-24,M,25-34
M03917,B04,2026-04-03,M,18-24
M03918,B04,2026-04-29,M,45+
M03919,B04,2026-04-27,M,35-44
M03920,B04,2026-04-24,M,18-24
M03921,B04,2026-04-26,M,18-24
M03922,B04,2026-04-28,M,18-24
M03923,B04,2026-04-24,F,35-44
M03924,B04,2026-04-02,M,25-34
M03925,B04,2026-04-28,M,18-24
M03926,B04,2026-04-06,F,35-44
M03927,B04,2026-05-03,M,35-44
M03928,B04,2026-05-30,M,45+
M03929,B04,2026-05-04,M,35-44
M03930,B04,2026-05-24,M,25-34
M03931,B04,2026-05-20,F,18-24
M03932,B04,2026-05-18,F,35-44
M03933,B04,2026-05-16,F,18-24
M03934,B04,2026-05-29,F,18-24
M03935,B04,2026-05-24,M,25-34
M03936,B04,2026-05-12,F,18-24
M03937,B04,2026-05-13,F,25-34
M03938,B04,2026-05-11,M,45+
M03939,B04,2026-05-26,M,35-44
M03940,B04,2026-05-01,F,25-34
M03941,B04,2026-05-20,F,25-34
M03942,B04,2026-05-02,M,25-34
M03943,B04,2026-05-13,M,25-34
M03944,B04,2026-05-08,F,35-44
M03945,B04,2026-05-10,M,35-44
M03946,B04,2026-05-18,M,18-24
M03947,B04,2026-05-16,F,18-24
M03948,B04,2026-05-10,M,18-24
M03949,B04,2026-05-31,F,35-44
M03950,B04,2026-05-25,F,25-34
M03951,B04,2026-06-03,M,25-34
M03952,B04,2026-06-07,F,25-34
M03953,B04,2026-06-02,F,18-24
M03954,B04,2026-06-28,F,45+
M03955,B04,2026-06-24,M,25-34
M03956,B04,2026-06-22,M,25-34
M03957,B04,2026-06-08,M,25-34
M03958,B04,2026-06-20,M,18-24
M03959,B04,2026-06-27,F,18-24
M03960,B04,2026-06-21,M,35-44
M03961,B04,2026-06-04,F,18-24
M03962,B04,2026-06-03,M,25-34
M03963,B04,2026-06-19,M,45+
M03964,B04,2026-06-16,F,45+
M03965,B04,2026-06-23,M,25-34
M03966,B04,2026-06-06,F,35-44
M03967,B05,2024-08-01,F,18-24
M03968,B05,2024-07-16,M,18-24
M03969,B05,2024-08-01,F,18-24
M03970,B05,2024-08-01,M,25-34
M03971,B05,2024-08-01,F,18-24
M03972,B05,2024-08-01,F,25-34
M03973,B05,2024-08-19,F,25-34
M03974,B05,2024-10-10,F,18-24
M03975,B05,2024-10-30,M,25-34
M03976,B05,2024-08-01,M,45+
M03977,B05,2024-08-01,F,18-24
M03978,B05,2024-06-29,M,18-24
M03979,B05,2024-08-01,F,18-24
M03980,B05,2024-08-01,F,35-44
M03981,B05,2024-08-01,M,25-34
M03982,B05,2024-08-01,F,18-24
M03983,B05,2024-08-01,F,35-44
M03984,B05,2024-06-02,M,45+
M03985,B05,2024-08-01,M,18-24
M03986,B05,2024-08-01,M,25-34
M03987,B05,2024-08-01,M,25-34
M03988,B05,2024-08-01,M,25-34
M03989,B05,2024-08-01,M,45+
M03990,B05,2024-01-20,M,18-24
M03991,B05,2024-07-13,M,18-24
M03992,B05,2024-07-15,M,25-34
M03993,B05,2024-08-01,F,25-34
M03994,B05,2024-08-01,F,35-44
M03995,B05,2024-08-01,F,25-34
M03996,B05,2024-08-01,M,18-24
M03997,B05,2024-08-01,F,35-44
M03998,B05,2024-08-01,M,45+
M03999,B05,2024-08-04,F,35-44
M04000,B05,2024-02-16,M,25-34
M04001,B05,2024-09-23,F,35-44
M04002,B05,2024-08-01,M,18-24
M04003,B05,2024-08-01,M,25-34
M04004,B05,2024-07-22,M,18-24
M04005,B05,2024-08-01,F,35-44
M04006,B05,2024-08-01,M,45+
M04007,B05,2024-08-01,F,35-44
M04008,B05,2024-08-01,M,18-24
M04009,B05,2024-08-01,M,25-34
M04010,B05,2024-08-01,F,45+
M04011,B05,2024-08-01,M,35-44
M04012,B05,2024-08-01,F,35-44
M04013,B05,2024-08-01,F,25-34
M04014,B05,2024-08-01,F,18-24
M04015,B05,2024-08-01,M,35-44
M04016,B05,2024-08-01,F,18-24
M04017,B05,2024-08-01,F,45+
M04018,B05,2024-11-15,F,25-34
M04019,B05,2024-08-01,M,25-34
M04020,B05,2024-08-01,M,35-44
M04021,B05,2024-08-01,M,18-24
M04022,B05,2024-08-27,M,35-44
M04023,B05,2024-08-01,F,18-24
M04024,B05,2024-08-01,M,18-24
M04025,B05,2024-11-04,F,35-44
M04026,B05,2024-08-01,M,18-24
M04027,B05,2024-08-01,M,35-44
M04028,B05,2024-08-23,M,18-24
M04029,B05,2024-04-12,M,25-34
M04030,B05,2024-10-30,F,35-44
M04031,B05,2024-01-23,M,25-34
M04032,B05,2024-06-05,F,35-44
M04033,B05,2024-08-01,M,25-34
M04034,B05,2024-09-22,M,45+
M04035,B05,2024-08-01,M,18-24
M04036,B05,2024-08-01,M,25-34
M04037,B05,2024-08-01,M,25-34
M04038,B05,2024-10-18,M,35-44
M04039,B05,2024-08-01,F,35-44
M04040,B05,2024-08-01,F,18-24
M04041,B05,2024-08-01,F,35-44
M04042,B05,2024-11-03,M,45+
M04043,B05,2024-08-01,F,35-44
M04044,B05,2024-08-01,F,18-24
M04045,B05,2024-08-01,F,18-24
M04046,B05,2024-06-19,F,25-34
M04047,B05,2024-08-01,M,25-34
M04048,B05,2024-04-01,M,35-44
M04049,B05,2024-08-01,M,18-24
M04050,B05,2024-08-01,M,35-44
M04051,B05,2024-08-01,F,45+
M04052,B05,2024-10-08,M,18-24
M04053,B05,2024-08-01,M,18-24
M04054,B05,2024-08-01,M,18-24
M04055,B05,2024-08-01,F,35-44
M04056,B05,2024-08-01,M,18-24
M04057,B05,2024-08-01,F,35-44
M04058,B05,2024-08-01,M,45+
M04059,B05,2024-08-01,M,18-24
M04060,B05,2024-08-01,M,35-44
M04061,B05,2024-08-01,M,25-34
M04062,B05,2024-08-01,M,25-34
M04063,B05,2024-10-16,M,25-34
M04064,B05,2024-09-11,F,18-24
M04065,B05,2024-08-01,M,25-34
M04066,B05,2024-08-01,F,18-24
M04067,B05,2024-08-01,M,25-34
M04068,B05,2024-08-01,M,25-34
M04069,B05,2024-03-16,M,45+
M04070,B05,2024-08-01,F,18-24
M04071,B05,2024-08-01,M,18-24
M04072,B05,2024-11-26,F,25-34
M04073,B05,2024-08-01,F,18-24
M04074,B05,2024-08-01,M,25-34
M04075,B05,2024-08-01,F,25-34
M04076,B05,2024-09-07,M,25-34
M04077,B05,2024-08-01,M,25-34
M04078,B05,2024-08-01,M,18-24
M04079,B05,2024-08-01,F,18-24
M04080,B05,2024-08-01,F,45+
M04081,B05,2024-08-01,F,45+
M04082,B05,2024-11-01,M,45+
M04083,B05,2024-08-01,F,35-44
M04084,B05,2024-08-01,M,35-44
M04085,B05,2024-09-29,F,35-44
M04086,B05,2024-08-01,F,25-34
M04087,B05,2024-08-01,F,18-24
M04088,B05,2024-08-01,M,45+
M04089,B05,2024-04-22,F,25-34
M04090,B05,2024-08-01,F,25-34
M04091,B05,2024-08-01,F,25-34
M04092,B05,2024-08-08,M,25-34
M04093,B05,2024-08-01,M,25-34
M04094,B05,2024-06-29,M,25-34
M04095,B05,2024-08-01,F,25-34
M04096,B05,2024-08-01,F,45+
M04097,B05,2024-08-01,F,25-34
M04098,B05,2024-08-01,M,18-24
M04099,B05,2024-08-01,F,18-24
M04100,B05,2024-08-01,F,25-34
M04101,B05,2024-08-01,F,18-24
M04102,B05,2024-07-25,M,18-24
M04103,B05,2024-08-01,M,18-24
M04104,B05,2024-08-20,M,18-24
M04105,B05,2024-08-01,M,35-44
M04106,B05,2024-08-01,F,45+
M04107,B05,2024-08-01,F,18-24
M04108,B05,2024-08-01,M,45+
M04109,B05,2024-08-01,M,25-34
M04110,B05,2024-08-01,F,35-44
M04111,B05,2024-10-23,M,25-34
M04112,B05,2024-08-01,M,25-34
M04113,B05,2024-08-01,F,18-24
M04114,B05,2024-08-01,M,25-34
M04115,B05,2024-08-01,M,25-34
M04116,B05,2024-08-01,F,35-44
M04117,B05,2024-08-01,M,45+
M04118,B05,2024-04-10,M,25-34
M04119,B05,2024-08-01,M,18-24
M04120,B05,2024-08-01,M,25-34
M04121,B05,2024-08-01,F,18-24
M04122,B05,2024-08-01,F,35-44
M04123,B05,2024-02-25,M,25-34
M04124,B05,2024-08-01,M,18-24
M04125,B05,2024-08-01,F,25-34
M04126,B05,2024-08-01,M,18-24
M04127,B05,2024-08-01,F,35-44
M04128,B05,2024-08-01,M,25-34
M04129,B05,2024-10-30,M,35-44
M04130,B05,2024-08-01,M,25-34
M04131,B05,2024-08-01,M,25-34
M04132,B05,2024-08-01,F,18-24
M04133,B05,2024-08-01,F,35-44
M04134,B05,2024-08-01,M,25-34
M04135,B05,2024-08-01,F,45+
M04136,B05,2024-08-14,F,18-24
M04137,B05,2024-08-07,M,25-34
M04138,B05,2024-08-01,F,18-24
M04139,B05,2024-08-01,M,25-34
M04140,B05,2024-08-01,M,18-24
M04141,B05,2024-07-12,M,35-44
M04142,B05,2024-08-01,M,25-34
M04143,B05,2024-08-01,F,45+
M04144,B05,2024-08-01,F,18-24
M04145,B05,2024-08-01,M,18-24
M04146,B05,2024-08-01,F,18-24
M04147,B05,2024-08-01,M,35-44
M04148,B05,2024-08-01,M,25-34
M04149,B05,2024-08-01,M,25-34
M04150,B05,2024-08-01,F,18-24
M04151,B05,2024-08-01,M,18-24
M04152,B05,2024-08-01,M,18-24
M04153,B05,2024-08-01,M,25-34
M04154,B05,2024-08-01,F,25-34
M04155,B05,2024-01-30,M,18-24
M04156,B05,2024-10-03,M,35-44
M04157,B05,2024-08-01,F,25-34
M04158,B05,2024-08-01,F,45+
M04159,B05,2024-08-01,M,18-24
M04160,B05,2024-08-01,M,45+
M04161,B05,2024-07-05,M,25-34
M04162,B05,2024-08-01,M,45+
M04163,B05,2024-08-01,F,18-24
M04164,B05,2024-08-01,F,25-34
M04165,B05,2024-08-01,F,25-34
M04166,B05,2024-08-01,F,18-24
M04167,B05,2024-08-01,M,18-24
M04168,B05,2024-08-01,M,18-24
M04169,B05,2024-08-01,F,18-24
M04170,B05,2024-08-01,F,25-34
M04171,B05,2024-08-01,M,18-24
M04172,B05,2024-01-27,M,18-24
M04173,B05,2024-08-01,M,25-34
M04174,B05,2024-08-01,M,35-44
M04175,B05,2024-08-01,F,25-34
M04176,B05,2024-08-01,F,35-44
M04177,B05,2024-08-01,F,35-44
M04178,B05,2024-10-05,M,18-24
M04179,B05,2024-08-01,M,18-24
M04180,B05,2024-08-01,F,25-34
M04181,B05,2024-01-05,F,18-24
M04182,B05,2024-08-01,F,25-34
M04183,B05,2024-08-01,M,25-34
M04184,B05,2024-08-01,F,18-24
M04185,B05,2024-08-01,M,25-34
M04186,B05,2024-07-17,F,35-44
M04187,B05,2024-09-26,M,25-34
M04188,B05,2024-11-19,F,18-24
M04189,B05,2024-08-01,F,18-24
M04190,B05,2024-08-01,F,25-34
M04191,B05,2024-08-01,M,25-34
M04192,B05,2024-09-19,F,25-34
M04193,B05,2024-08-01,F,35-44
M04194,B05,2024-08-01,F,25-34
M04195,B05,2024-08-01,F,35-44
M04196,B05,2024-08-01,M,25-34
M04197,B05,2024-08-01,M,18-24
M04198,B05,2024-11-06,M,25-34
M04199,B05,2024-08-01,M,25-34
M04200,B05,2024-08-01,M,25-34
M04201,B05,2024-08-01,M,35-44
M04202,B05,2024-08-01,M,25-34
M04203,B05,2024-09-02,F,25-34
M04204,B05,2024-08-01,F,25-34
M04205,B05,2024-08-01,M,25-34
M04206,B05,2024-08-01,F,25-34
M04207,B05,2024-09-17,M,18-24
M04208,B05,2024-08-01,F,25-34
M04209,B05,2024-08-01,M,45+
M04210,B05,2024-08-01,M,35-44
M04211,B05,2024-08-01,M,35-44
