service_txn_id,service_date,branch_id,service_type,amount,direct_cost
GS014383,2025-05-19,B05,Group Class,250,90
GS014384,2025-05-19,B05,Group Class,250,90
GS014385,2025-05-19,B05,Group Class,250,90
GS014386,2025-05-19,B05,Group Class,250,90
GS014387,2025-05-19,B05,Group Class,250,90
GS014388,2025-05-19,B05,Group Class,250,90
GS014389,2025-05-19,B05,Group Class,250,90
GS014390,2025-05-19,B05,Group Class,250,90
GS014391,2025-05-19,B05,Group Class,250,90
GS014392,2025-05-19,B05,Group Class,250,90
GS014393,2025-05-19,B05,Day Pass,150,20
GS014394,2025-05-19,B05,Day Pass,150,20
GS014395,2025-05-19,B05,Day Pass,150,20
GS014396,2025-05-20,B01,Personal Training,650,380
GS014397,2025-05-20,B01,Personal Training,650,380
GS014398,2025-05-20,B01,Personal Training,650,380
GS014399,2025-05-20,B01,Personal Training,650,380
GS014400,2025-05-20,B01,Personal Training,650,380
GS014401,2025-05-20,B01,Personal Training,650,380
GS014402,2025-05-20,B01,Group Class,250,90
GS014403,2025-05-20,B01,Group Class,250,90
GS014404,2025-05-20,B01,Group Class,250,90
GS014405,2025-05-20,B01,Group Class,250,90
GS014406,2025-05-20,B01,Group Class,250,90
GS014407,2025-05-20,B01,Group Class,250,90
GS014408,2025-05-20,B01,Group Class,250,90
GS014409,2025-05-20,B01,Group Class,250,90
GS014410,2025-05-20,B01,Group Class,250,90
GS014411,2025-05-20,B01,Group Class,250,90
GS014412,2025-05-20,B01,Group Class,250,90
GS014413,2025-05-20,B01,Group Class,250,90
GS014414,2025-05-20,B01,Group Class,250,90
GS014415,2025-05-20,B01,Group Class,250,90
GS014416,2025-05-20,B01,Group Class,250,90
GS014417,2025-05-20,B01,Group Class,250,90
GS014418,2025-05-20,B01,Group Class,250,90
GS014419,2025-05-20,B01,Day Pass,150,20
GS014420,2025-05-20,B01,Day Pass,150,20
GS014421,2025-05-20,B01,Day Pass,150,20
GS014422,2025-05-20,B01,Day Pass,150,20
GS014423,2025-05-20,B02,Personal Training,650,380
GS014424,2025-05-20,B02,Personal Training,650,380
GS014425,2025-05-20,B02,Personal Training,650,380
GS014426,2025-05-20,B02,Personal Training,650,380
GS014427,2025-05-20,B02,Personal Training,650,380
GS014428,2025-05-20,B02,Personal Training,650,380
GS014429,2025-05-20,B02,Group Class,250,90
GS014430,2025-05-20,B02,Group Class,250,90
GS014431,2025-05-20,B02,Group Class,250,90
GS014432,2025-05-20,B02,Group Class,250,90
GS014433,2025-05-20,B02,Group Class,250,90
GS014434,2025-05-20,B02,Group Class,250,90
GS014435,2025-05-20,B02,Group Class,250,90
GS014436,2025-05-20,B02,Group Class,250,90
GS014437,2025-05-20,B02,Group Class,250,90
GS014438,2025-05-20,B02,Day Pass,150,20
GS014439,2025-05-20,B02,Day Pass,150,20
GS014440,2025-05-20,B02,Day Pass,150,20
GS014441,2025-05-20,B02,Day Pass,150,20
GS014442,2025-05-20,B02,Day Pass,150,20
GS014443,2025-05-20,B02,Day Pass,150,20
GS014444,2025-05-20,B02,Day Pass,150,20
GS014445,2025-05-20,B02,Day Pass,150,20
GS014446,2025-05-20,B03,Personal Training,650,380
GS014447,2025-05-20,B03,Personal Training,650,380
GS014448,2025-05-20,B03,Group Class,250,90
GS014449,2025-05-20,B03,Group Class,250,90
GS014450,2025-05-20,B03,Group Class,250,90
GS014451,2025-05-20,B03,Group Class,250,90
GS014452,2025-05-20,B03,Group Class,250,90
GS014453,2025-05-20,B03,Group Class,250,90
GS014454,2025-05-20,B03,Group Class,250,90
GS014455,2025-05-20,B03,Day Pass,150,20
GS014456,2025-05-20,B03,Day Pass,150,20
GS014457,2025-05-20,B03,Day Pass,150,20
GS014458,2025-05-20,B03,Day Pass,150,20
GS014459,2025-05-20,B03,Day Pass,150,20
GS014460,2025-05-20,B03,Day Pass,150,20
GS014461,2025-05-20,B03,Day Pass,150,20
GS014462,2025-05-20,B03,Day Pass,150,20
GS014463,2025-05-20,B03,Day Pass,150,20
GS014464,2025-05-20,B03,Day Pass,150,20
GS014465,2025-05-20,B03,Day Pass,150,20
GS014466,2025-05-20,B03,Day Pass,150,20
GS014467,2025-05-20,B04,Personal Training,650,380
GS014468,2025-05-20,B04,Personal Training,650,380
GS014469,2025-05-20,B04,Personal Training,650,380
GS014470,2025-05-20,B04,Personal Training,650,380
GS014471,2025-05-20,B04,Personal Training,650,380
GS014472,2025-05-20,B04,Group Class,250,90
GS014473,2025-05-20,B04,Group Class,250,90
GS014474,2025-05-20,B04,Group Class,250,90
GS014475,2025-05-20,B04,Group Class,250,90
GS014476,2025-05-20,B04,Group Class,250,90
GS014477,2025-05-20,B04,Group Class,250,90
GS014478,2025-05-20,B04,Group Class,250,90
GS014479,2025-05-20,B04,Group Class,250,90
GS014480,2025-05-20,B04,Group Class,250,90
GS014481,2025-05-20,B04,Group Class,250,90
GS014482,2025-05-20,B04,Group Class,250,90
GS014483,2025-05-20,B04,Group Class,250,90
GS014484,2025-05-20,B04,Group Class,250,90
GS014485,2025-05-20,B04,Day Pass,150,20
GS014486,2025-05-20,B04,Day Pass,150,20
GS014487,2025-05-20,B04,Day Pass,150,20
GS014488,2025-05-20,B04,Day Pass,150,20
GS014489,2025-05-20,B04,Day Pass,150,20
GS014490,2025-05-20,B04,Day Pass,150,20
GS014491,2025-05-20,B05,Personal Training,650,380
GS014492,2025-05-20,B05,Personal Training,650,380
GS014493,2025-05-20,B05,Personal Training,650,380
GS014494,2025-05-20,B05,Group Class,250,90
GS014495,2025-05-20,B05,Group Class,250,90
GS014496,2025-05-20,B05,Group Class,250,90
GS014497,2025-05-20,B05,Group Class,250,90
GS014498,2025-05-20,B05,Group Class,250,90
GS014499,2025-05-20,B05,Group Class,250,90
GS014500,2025-05-20,B05,Day Pass,150,20
GS014501,2025-05-20,B05,Day Pass,150,20
GS014502,2025-05-20,B05,Day Pass,150,20
GS014503,2025-05-20,B05,Day Pass,150,20
GS014504,2025-05-20,B05,Day Pass,150,20
GS014505,2025-05-20,B05,Day Pass,150,20
GS014506,2025-05-20,B05,Day Pass,150,20
GS014507,2025-05-21,B01,Personal Training,650,380
GS014508,2025-05-21,B01,Personal Training,650,380
GS014509,2025-05-21,B01,Personal Training,650,380
GS014510,2025-05-21,B01,Personal Training,650,380
GS014511,2025-05-21,B01,Personal Training,650,380
GS014512,2025-05-21,B01,Group Class,250,90
GS014513,2025-05-21,B01,Group Class,250,90
GS014514,2025-05-21,B01,Group Class,250,90
GS014515,2025-05-21,B01,Group Class,250,90
GS014516,2025-05-21,B01,Group Class,250,90
GS014517,2025-05-21,B01,Group Class,250,90
GS014518,2025-05-21,B01,Group Class,250,90
GS014519,2025-05-21,B01,Group Class,250,90
GS014520,2025-05-21,B01,Day Pass,150,20
GS014521,2025-05-21,B01,Day Pass,150,20
GS014522,2025-05-21,B01,Day Pass,150,20
GS014523,2025-05-21,B01,Day Pass,150,20
GS014524,2025-05-21,B01,Day Pass,150,20
GS014525,2025-05-21,B01,Day Pass,150,20
GS014526,2025-05-21,B02,Personal Training,650,380
GS014527,2025-05-21,B02,Personal Training,650,380
GS014528,2025-05-21,B02,Personal Training,650,380
GS014529,2025-05-21,B02,Personal Training,650,380
GS014530,2025-05-21,B02,Personal Training,650,380
GS014531,2025-05-21,B02,Personal Training,650,380
GS014532,2025-05-21,B02,Personal Training,650,380
GS014533,2025-05-21,B02,Group Class,250,90
GS014534,2025-05-21,B02,Group Class,250,90
GS014535,2025-05-21,B02,Group Class,250,90
GS014536,2025-05-21,B02,Group Class,250,90
GS014537,2025-05-21,B02,Group Class,250,90
GS014538,2025-05-21,B02,Group Class,250,90
GS014539,2025-05-21,B02,Group Class,250,90
GS014540,2025-05-21,B02,Group Class,250,90
GS014541,2025-05-21,B02,Group Class,250,90
GS014542,2025-05-21,B02,Group Class,250,90
GS014543,2025-05-21,B02,Group Class,250,90
GS014544,2025-05-21,B02,Group Class,250,90
GS014545,2025-05-21,B02,Group Class,250,90
GS014546,2025-05-21,B02,Group Class,250,90
GS014547,2025-05-21,B02,Group Class,250,90
GS014548,2025-05-21,B02,Group Class,250,90
GS014549,2025-05-21,B02,Group Class,250,90
GS014550,2025-05-21,B02,Group Class,250,90
GS014551,2025-05-21,B02,Group Class,250,90
GS014552,2025-05-21,B02,Group Class,250,90
GS014553,2025-05-21,B02,Group Class,250,90
GS014554,2025-05-21,B02,Group Class,250,90
GS014555,2025-05-21,B02,Group Class,250,90
GS014556,2025-05-21,B02,Group Class,250,90
GS014557,2025-05-21,B02,Day Pass,150,20
GS014558,2025-05-21,B02,Day Pass,150,20
GS014559,2025-05-21,B02,Day Pass,150,20
GS014560,2025-05-21,B02,Day Pass,150,20
GS014561,2025-05-21,B02,Day Pass,150,20
GS014562,2025-05-21,B03,Group Class,250,90
GS014563,2025-05-21,B03,Group Class,250,90
GS014564,2025-05-21,B03,Group Class,250,90
GS014565,2025-05-21,B03,Group Class,250,90
GS014566,2025-05-21,B03,Group Class,250,90
GS014567,2025-05-21,B03,Group Class,250,90
GS014568,2025-05-21,B03,Day Pass,150,20
GS014569,2025-05-21,B03,Day Pass,150,20
GS014570,2025-05-21,B03,Day Pass,150,20
GS014571,2025-05-21,B03,Day Pass,150,20
GS014572,2025-05-21,B03,Day Pass,150,20
GS014573,2025-05-21,B03,Day Pass,150,20
GS014574,2025-05-21,B03,Day Pass,150,20
GS014575,2025-05-21,B03,Day Pass,150,20
GS014576,2025-05-21,B03,Day Pass,150,20
GS014577,2025-05-21,B03,Day Pass,150,20
GS014578,2025-05-21,B03,Day Pass,150,20
GS014579,2025-05-21,B04,Personal Training,650,380
GS014580,2025-05-21,B04,Personal Training,650,380
GS014581,2025-05-21,B04,Personal Training,650,380
GS014582,2025-05-21,B04,Personal Training,650,380
GS014583,2025-05-21,B04,Personal Training,650,380
GS014584,2025-05-21,B04,Group Class,250,90
GS014585,2025-05-21,B04,Group Class,250,90
GS014586,2025-05-21,B04,Group Class,250,90
GS014587,2025-05-21,B04,Group Class,250,90
GS014588,2025-05-21,B04,Group Class,250,90
GS014589,2025-05-21,B04,Group Class,250,90
GS014590,2025-05-21,B04,Group Class,250,90
GS014591,2025-05-21,B04,Group Class,250,90
GS014592,2025-05-21,B04,Day Pass,150,20
GS014593,2025-05-21,B04,Day Pass,150,20
GS014594,2025-05-21,B04,Day Pass,150,20
GS014595,2025-05-21,B04,Day Pass,150,20
GS014596,2025-05-21,B05,Personal Training,650,380
GS014597,2025-05-21,B05,Personal Training,650,380
GS014598,2025-05-21,B05,Personal Training,650,380
GS014599,2025-05-21,B05,Personal Training,650,380
GS014600,2025-05-21,B05,Personal Training,650,380
GS014601,2025-05-21,B05,Group Class,250,90
GS014602,2025-05-21,B05,Group Class,250,90
GS014603,2025-05-21,B05,Day Pass,150,20
GS014604,2025-05-21,B05,Day Pass,150,20
GS014605,2025-05-21,B05,Day Pass,150,20
GS014606,2025-05-21,B05,Day Pass,150,20
GS014607,2025-05-21,B05,Day Pass,150,20
GS014608,2025-05-21,B05,Day Pass,150,20
GS014609,2025-05-21,B05,Day Pass,150,20
GS014610,2025-05-22,B01,Personal Training,650,380
GS014611,2025-05-22,B01,Personal Training,650,380
GS014612,2025-05-22,B01,Personal Training,650,380
GS014613,2025-05-22,B01,Personal Training,650,380
GS014614,2025-05-22,B01,Personal Training,650,380
GS014615,2025-05-22,B01,Personal Training,650,380
GS014616,2025-05-22,B01,Personal Training,650,380
GS014617,2025-05-22,B01,Personal Training,650,380
GS014618,2025-05-22,B01,Personal Training,650,380
GS014619,2025-05-22,B01,Group Class,250,90
GS014620,2025-05-22,B01,Group Class,250,90
GS014621,2025-05-22,B01,Group Class,250,90
GS014622,2025-05-22,B01,Group Class,250,90
GS014623,2025-05-22,B01,Group Class,250,90
GS014624,2025-05-22,B01,Group Class,250,90
GS014625,2025-05-22,B01,Group Class,250,90
GS014626,2025-05-22,B01,Group Class,250,90
GS014627,2025-05-22,B01,Group Class,250,90
GS014628,2025-05-22,B01,Group Class,250,90
GS014629,2025-05-22,B01,Day Pass,150,20
GS014630,2025-05-22,B01,Day Pass,150,20
GS014631,2025-05-22,B01,Day Pass,150,20
GS014632,2025-05-22,B01,Day Pass,150,20
GS014633,2025-05-22,B01,Day Pass,150,20
GS014634,2025-05-22,B01,Day Pass,150,20
GS014635,2025-05-22,B02,Personal Training,650,380
GS014636,2025-05-22,B02,Personal Training,650,380
GS014637,2025-05-22,B02,Personal Training,650,380
GS014638,2025-05-22,B02,Personal Training,650,380
GS014639,2025-05-22,B02,Personal Training,650,380
GS014640,2025-05-22,B02,Group Class,250,90
GS014641,2025-05-22,B02,Group Class,250,90
GS014642,2025-05-22,B02,Group Class,250,90
GS014643,2025-05-22,B02,Group Class,250,90
GS014644,2025-05-22,B02,Group Class,250,90
GS014645,2025-05-22,B02,Group Class,250,90
GS014646,2025-05-22,B02,Group Class,250,90
GS014647,2025-05-22,B02,Group Class,250,90
GS014648,2025-05-22,B02,Group Class,250,90
GS014649,2025-05-22,B02,Group Class,250,90
GS014650,2025-05-22,B02,Group Class,250,90
GS014651,2025-05-22,B02,Group Class,250,90
GS014652,2025-05-22,B02,Day Pass,150,20
GS014653,2025-05-22,B02,Day Pass,150,20
GS014654,2025-05-22,B02,Day Pass,150,20
GS014655,2025-05-22,B02,Day Pass,150,20
GS014656,2025-05-22,B03,Personal Training,650,380
GS014657,2025-05-22,B03,Personal Training,650,380
GS014658,2025-05-22,B03,Personal Training,650,380
GS014659,2025-05-22,B03,Personal Training,650,380
GS014660,2025-05-22,B03,Group Class,250,90
GS014661,2025-05-22,B03,Group Class,250,90
GS014662,2025-05-22,B03,Group Class,250,90
GS014663,2025-05-22,B03,Group Class,250,90
GS014664,2025-05-22,B03,Group Class,250,90
GS014665,2025-05-22,B03,Group Class,250,90
GS014666,2025-05-22,B03,Group Class,250,90
GS014667,2025-05-22,B03,Group Class,250,90
GS014668,2025-05-22,B03,Day Pass,150,20
GS014669,2025-05-22,B03,Day Pass,150,20
GS014670,2025-05-22,B03,Day Pass,150,20
GS014671,2025-05-22,B03,Day Pass,150,20
GS014672,2025-05-22,B03,Day Pass,150,20
GS014673,2025-05-22,B03,Day Pass,150,20
GS014674,2025-05-22,B03,Day Pass,150,20
GS014675,2025-05-22,B03,Day Pass,150,20
GS014676,2025-05-22,B03,Day Pass,150,20
GS014677,2025-05-22,B03,Day Pass,150,20
GS014678,2025-05-22,B03,Day Pass,150,20
GS014679,2025-05-22,B03,Day Pass,150,20
GS014680,2025-05-22,B03,Day Pass,150,20
GS014681,2025-05-22,B03,Day Pass,150,20
GS014682,2025-05-22,B03,Day Pass,150,20
GS014683,2025-05-22,B03,Day Pass,150,20
GS014684,2025-05-22,B04,Personal Training,650,380
GS014685,2025-05-22,B04,Personal Training,650,380
GS014686,2025-05-22,B04,Personal Training,650,380
GS014687,2025-05-22,B04,Group Class,250,90
GS014688,2025-05-22,B04,Group Class,250,90
GS014689,2025-05-22,B04,Group Class,250,90
GS014690,2025-05-22,B04,Group Class,250,90
GS014691,2025-05-22,B04,Group Class,250,90
GS014692,2025-05-22,B04,Group Class,250,90
GS014693,2025-05-22,B04,Group Class,250,90
GS014694,2025-05-22,B04,Group Class,250,90
GS014695,2025-05-22,B04,Group Class,250,90
GS014696,2025-05-22,B04,Group Class,250,90
GS014697,2025-05-22,B04,Day Pass,150,20
GS014698,2025-05-22,B04,Day Pass,150,20
GS014699,2025-05-22,B04,Day Pass,150,20
GS014700,2025-05-22,B04,Day Pass,150,20
GS014701,2025-05-22,B04,Day Pass,150,20
GS014702,2025-05-22,B04,Day Pass,150,20
GS014703,2025-05-22,B04,Day Pass,150,20
GS014704,2025-05-22,B05,Personal Training,650,380
GS014705,2025-05-22,B05,Personal Training,650,380
GS014706,2025-05-22,B05,Personal Training,650,380
GS014707,2025-05-22,B05,Group Class,250,90
GS014708,2025-05-22,B05,Group Class,250,90
GS014709,2025-05-22,B05,Group Class,250,90
GS014710,2025-05-22,B05,Group Class,250,90
GS014711,2025-05-22,B05,Group Class,250,90
GS014712,2025-05-22,B05,Day Pass,150,20
GS014713,2025-05-22,B05,Day Pass,150,20
GS014714,2025-05-22,B05,Day Pass,150,20
GS014715,2025-05-22,B05,Day Pass,150,20
GS014716,2025-05-22,B05,Day Pass,150,20
GS014717,2025-05-22,B05,Day Pass,150,20
GS014718,2025-05-22,B05,Day Pass,150,20
GS014719,2025-05-23,B01,Personal Training,650,380
GS014720,2025-05-23,B01,Personal Training,650,380
GS014721,2025-05-23,B01,Personal Training,650,380
GS014722,2025-05-23,B01,Personal Training,650,380
GS014723,2025-05-23,B01,Group Class,250,90
GS014724,2025-05-23,B01,Group Class,250,90
GS014725,2025-05-23,B01,Group Class,250,90
GS014726,2025-05-23,B01,Group Class,250,90
GS014727,2025-05-23,B01,Group Class,250,90
GS014728,2025-05-23,B01,Group Class,250,90
GS014729,2025-05-23,B01,Group Class,250,90
GS014730,2025-05-23,B01,Group Class,250,90
GS014731,2025-05-23,B01,Group Class,250,90
GS014732,2025-05-23,B01,Group Class,250,90
GS014733,2025-05-23,B01,Group Class,250,90
GS014734,2025-05-23,B01,Group Class,250,90
GS014735,2025-05-23,B01,Group Class,250,90
GS014736,2025-05-23,B01,Group Class,250,90
GS014737,2025-05-23,B01,Group Class,250,90
GS014738,2025-05-23,B01,Day Pass,150,20
GS014739,2025-05-23,B01,Day Pass,150,20
GS014740,2025-05-23,B01,Day Pass,150,20
GS014741,2025-05-23,B01,Day Pass,150,20
GS014742,2025-05-23,B01,Day Pass,150,20
GS014743,2025-05-23,B01,Day Pass,150,20
GS014744,2025-05-23,B02,Personal Training,650,380
GS014745,2025-05-23,B02,Personal Training,650,380
GS014746,2025-05-23,B02,Personal Training,650,380
GS014747,2025-05-23,B02,Personal Training,650,380
GS014748,2025-05-23,B02,Personal Training,650,380
GS014749,2025-05-23,B02,Personal Training,650,380
GS014750,2025-05-23,B02,Group Class,250,90
GS014751,2025-05-23,B02,Group Class,250,90
GS014752,2025-05-23,B02,Group Class,250,90
GS014753,2025-05-23,B02,Group Class,250,90
GS014754,2025-05-23,B02,Group Class,250,90
GS014755,2025-05-23,B02,Group Class,250,90
GS014756,2025-05-23,B02,Group Class,250,90
GS014757,2025-05-23,B02,Group Class,250,90
GS014758,2025-05-23,B02,Group Class,250,90
GS014759,2025-05-23,B02,Group Class,250,90
GS014760,2025-05-23,B02,Group Class,250,90
GS014761,2025-05-23,B02,Day Pass,150,20
GS014762,2025-05-23,B02,Day Pass,150,20
GS014763,2025-05-23,B03,Personal Training,650,380
GS014764,2025-05-23,B03,Personal Training,650,380
GS014765,2025-05-23,B03,Group Class,250,90
GS014766,2025-05-23,B03,Group Class,250,90
GS014767,2025-05-23,B03,Group Class,250,90
GS014768,2025-05-23,B03,Group Class,250,90
GS014769,2025-05-23,B03,Day Pass,150,20
GS014770,2025-05-23,B03,Day Pass,150,20
GS014771,2025-05-23,B03,Day Pass,150,20
GS014772,2025-05-23,B03,Day Pass,150,20
GS014773,2025-05-23,B03,Day Pass,150,20
GS014774,2025-05-23,B03,Day Pass,150,20
GS014775,2025-05-23,B03,Day Pass,150,20
GS014776,2025-05-23,B03,Day Pass,150,20
GS014777,2025-05-23,B03,Day Pass,150,20
GS014778,2025-05-23,B03,Day Pass,150,20
GS014779,2025-05-23,B03,Day Pass,150,20
GS014780,2025-05-23,B03,Day Pass,150,20
GS014781,2025-05-23,B04,Personal Training,650,380
GS014782,2025-05-23,B04,Personal Training,650,380
GS014783,2025-05-23,B04,Personal Training,650,380
GS014784,2025-05-23,B04,Group Class,250,90
GS014785,2025-05-23,B04,Group Class,250,90
GS014786,2025-05-23,B04,Group Class,250,90
GS014787,2025-05-23,B04,Group Class,250,90
GS014788,2025-05-23,B04,Group Class,250,90
GS014789,2025-05-23,B04,Group Class,250,90
GS014790,2025-05-23,B04,Group Class,250,90
GS014791,2025-05-23,B04,Group Class,250,90
GS014792,2025-05-23,B04,Group Class,250,90
GS014793,2025-05-23,B04,Group Class,250,90
GS014794,2025-05-23,B04,Day Pass,150,20
GS014795,2025-05-23,B04,Day Pass,150,20
GS014796,2025-05-23,B05,Personal Training,650,380
GS014797,2025-05-23,B05,Personal Training,650,380
GS014798,2025-05-23,B05,Personal Training,650,380
GS014799,2025-05-23,B05,Personal Training,650,380
GS014800,2025-05-23,B05,Personal Training,650,380
GS014801,2025-05-23,B05,Group Class,250,90
GS014802,2025-05-23,B05,Group Class,250,90
GS014803,2025-05-23,B05,Group Class,250,90
GS014804,2025-05-23,B05,Group Class,250,90
GS014805,2025-05-23,B05,Group Class,250,90
GS014806,2025-05-23,B05,Group Class,250,90
GS014807,2025-05-23,B05,Group Class,250,90
GS014808,2025-05-23,B05,Group Class,250,90
GS014809,2025-05-23,B05,Group Class,250,90
GS014810,2025-05-23,B05,Group Class,250,90
GS014811,2025-05-23,B05,Group Class,250,90
GS014812,2025-05-23,B05,Group Class,250,90
GS014813,2025-05-23,B05,Day Pass,150,20
GS014814,2025-05-23,B05,Day Pass,150,20
GS014815,2025-05-23,B05,Day Pass,150,20
GS014816,2025-05-23,B05,Day Pass,150,20
GS014817,2025-05-23,B05,Day Pass,150,20
GS014818,2025-05-23,B05,Day Pass,150,20
GS014819,2025-05-23,B05,Day Pass,150,20
GS014820,2025-05-24,B01,Personal Training,650,380
GS014821,2025-05-24,B01,Personal Training,650,380
GS014822,2025-05-24,B01,Personal Training,650,380
GS014823,2025-05-24,B01,Personal Training,650,380
GS014824,2025-05-24,B01,Group Class,250,90
GS014825,2025-05-24,B01,Group Class,250,90
GS014826,2025-05-24,B01,Group Class,250,90
GS014827,2025-05-24,B01,Group Class,250,90
GS014828,2025-05-24,B01,Group Class,250,90
GS014829,2025-05-24,B01,Group Class,250,90
GS014830,2025-05-24,B01,Group Class,250,90
GS014831,2025-05-24,B01,Group Class,250,90
GS014832,2025-05-24,B01,Group Class,250,90
GS014833,2025-05-24,B01,Group Class,250,90
GS014834,2025-05-24,B01,Group Class,250,90
GS014835,2025-05-24,B01,Group Class,250,90
GS014836,2025-05-24,B01,Group Class,250,90
GS014837,2025-05-24,B01,Group Class,250,90
GS014838,2025-05-24,B01,Group Class,250,90
GS014839,2025-05-24,B01,Day Pass,150,20
GS014840,2025-05-24,B01,Day Pass,150,20
GS014841,2025-05-24,B01,Day Pass,150,20
GS014842,2025-05-24,B01,Day Pass,150,20
GS014843,2025-05-24,B02,Personal Training,650,380
GS014844,2025-05-24,B02,Personal Training,650,380
GS014845,2025-05-24,B02,Personal Training,650,380
GS014846,2025-05-24,B02,Personal Training,650,380
GS014847,2025-05-24,B02,Personal Training,650,380
GS014848,2025-05-24,B02,Personal Training,650,380
