payment_id,member_id,branch_id,plan_id,payment_date,payment_type,amount
PAY006705,M00431,B01,P1,2025-03-15,Renewal,1500
PAY006868,M02609,B03,P1,03/15/2025,Renewal,1500
PAY006684,M00065,B01,P2,2025-03-15,Renewal,1100
PAY006640,M01274,B02,P2,2025-03-15,Renewal,1100
PAY006789,M04370,B05,P3,2025-03-15,Renewal,4000
PAY003605,M03605,B04,P1,2025-03-15,New,1500
PAY006675,M03374,B04,P2,2025-03-15,Renewal,1100
PAY006971,M03452,B04,P1,2025-03-15,Renewal,1500
PAY006965,M01759,B02,P1,2025-03-15,Renewal,1500
PAY006958,M00262,B01,P3,2025-03-15,Renewal,4000
PAY006670,M01725,B02,P2,2025-03-15,Renewal,1100
PAY006721,M04192,B05,P1,2025-03-15,Renewal,1500
PAY006973,M03575,B04,P2,2025-03-15,Renewal,1100
PAY006845,M02545,B03,P3,03/15/2025,Renewal,4000
PAY000539,M00539,B01,P2,2025-03-16,New,1100
PAY006884,M01648,B02,P1,2025-03-16,Renewal,1500
PAY006879,M01335,B02,P3,2025-03-16,Renewal,4000
PAY006892,M04468,B05,P1,2025-03-16,Renewal,1500
PAY007009,M04423,B05,P1,2025-03-16,Renewal,1500
PAY006923,M01312,B02,P5,2025-03-16,Renewal,13500
PAY006931,M03466,B04,P5,2025-03-16,Renewal,13500
PAY006932,M03565,B04,P2,2025-03-16,Renewal,1100
PAY006941,M00489,B01,P1,2025-03-16,Renewal,1500
PAY006952,M04365,B05,P1,2025-03-16,Renewal,1500
PAY004497,M04497,B05,P3,2025-03-16,New,4000
PAY003597,M03597,B04,P1,2025-03-16,New,1500
PAY006959,M00369,B01,P4,2025-03-16,Renewal,7500
PAY007037,M04340,B05,P3,2025-03-16,Renewal,4000
PAY006998,M02544,B03,P3,03/16/2025,Renewal,4000
PAY001795,M01795,B02,P4,2025-03-16,New,7500
PAY006957,M00076,B01,P1,2025-03-16,Renewal,1500
PAY006726,M00140,B01,P3,2025-03-16,Renewal,4000
PAY006871,M03261,B04,P3,2025-03-16,Renewal,4000
PAY006736,M01748,B02,P1,2025-03-16,Renewal,1500
PAY006751,M04191,B05,P2,2025-03-16,Renewal,1100
PAY006757,M01356,B02,P1,2025-03-16,Renewal,1500
PAY006724,M00091,B01,P3,2025-03-16,Renewal,4000
PAY006714,M03111,B04,P3,2025-03-16,Renewal,4000
PAY006709,M01553,B02,P3,2025-03-16,Renewal,4000
PAY006686,M00111,B01,P3,2025-03-16,Renewal,4000
PAY006683,M00046,B01,P3,2025-03-16,Renewal,4000
PAY006797,M01259,B02,P2,2025-03-16,Renewal,1100
PAY006673,M03190,B04,P1,2025-03-16,Renewal,1500
PAY006802,M03145,B04,P1,2025-03-16,Renewal,1500
PAY006666,M01437,B02,P1,2025-03-16,Renewal,1500
PAY006827,M04329,B05,P1,2025-03-16,Renewal,1500
PAY001815,M01815,B02,P2,2025-03-16,New,1100
PAY002801,M02801,B03,P3,03/16/2025,New,4000
PAY004518,M04518,B05,P4,2025-03-16,New,7500
PAY001813,M01813,B02,P4,2025-03-16,New,7500
PAY000554,M00554,B01,P3,2025-03-16,New,4000
PAY004478,M04478,B05,P1,2025-03-17,New,1500
PAY006713,M02515,B03,P1,03/17/2025,Renewal,1500
PAY007038,M04382,B05,P3,2025-03-17,Renewal,4000
PAY007007,M04090,B05,P3,2025-03-17,Renewal,4000
PAY006887,M01771,B02,P5,2025-03-17,Renewal,13500
PAY006865,M01735,B02,P1,2025-03-17,Renewal,1500
PAY006984,M04302,B05,P3,2025-03-17,Renewal,4000
PAY006765,M02608,B03,P1,03/17/2025,Renewal,1500
PAY006763,M02546,B03,P1,03/17/2025,Renewal,1500
PAY001786,M01786,B02,P1,2025-03-17,New,1500
PAY006813,M01254,B02,P3,2025-03-17,Renewal,4000
PAY004504,M04504,B05,P1,2025-03-17,New,1500
PAY006795,M01161,B02,P1,2025-03-17,Renewal,1500
PAY007020,M01622,B02,P1,2025-03-17,Renewal,1500
PAY006946,M01769,B02,P1,2025-03-17,Renewal,1500
PAY006847,M02738,B03,P1,03/17/2025,Renewal,1500
PAY000536,M00536,B01,P4,2025-03-17,New,7500
PAY006876,M00360,B01,P1,2025-03-17,Renewal,1500
PAY006828,M04450,B05,P5,2025-03-17,Renewal,13500
PAY006906,M02727,B03,P1,03/17/2025,Renewal,1500
PAY006920,M00309,B01,P1,2025-03-17,Renewal,1500
PAY001803,M01803,B02,P3,2025-03-17,New,4000
PAY006829,M00006,B01,P1,2025-03-17,Renewal,1500
PAY006730,M00491,B01,P2,2025-03-17,Renewal,1100
PAY006833,M00296,B01,P1,2025-03-17,Renewal,1500
PAY006728,M00376,B01,P1,2025-03-18,Renewal,1500
PAY007041,M00317,B01,P4,2025-03-18,Renewal,7500
PAY006743,M02640,B03,P5,03/18/2025,Renewal,13500
PAY006740,M02547,B03,P5,03/18/2025,Renewal,13500
PAY007083,M04287,B05,P1,2025-03-18,Renewal,1500
PAY006880,M01353,B02,P2,2025-03-18,Renewal,1100
PAY003585,M03585,B04,P5,2025-03-18,New,13500
PAY007026,M03153,B04,P1,2025-03-18,Renewal,1500
PAY007047,M01488,B02,P1,2025-03-18,Renewal,1500
PAY006727,M00185,B01,P2,2025-03-18,Renewal,1100
PAY006911,M03317,B04,P3,2025-03-18,Renewal,4000
PAY006800,M02716,B03,P3,03/18/2025,Renewal,4000
PAY006843,M01719,B02,P2,2025-03-18,Renewal,1100
PAY006825,M04159,B05,P4,2025-03-18,Renewal,7500
PAY006817,M01558,B02,P3,2025-03-18,Renewal,4000
PAY006812,M00372,B01,P4,2025-03-18,Renewal,7500
PAY006849,M03308,B04,P1,2025-03-18,Renewal,1500
PAY007025,M02567,B03,P1,03/18/2025,Renewal,1500
PAY006969,M03277,B04,P3,2025-03-18,Renewal,4000
PAY007016,M00353,B01,P1,2025-03-18,Renewal,1500
PAY006872,M03269,B04,P3,2025-03-18,Renewal,4000
PAY006909,M03148,B04,P4,2025-03-18,Renewal,7500
PAY006778,M01360,B02,P2,2025-03-18,Renewal,1100
PAY006854,M04224,B05,P3,2025-03-18,Renewal,4000
PAY007087,M00526,B01,P1,2025-03-19,Renewal,1500
PAY007036,M04313,B05,P1,2025-03-19,Renewal,1500
PAY006907,M02767,B03,P1,03/19/2025,Renewal,1500
PAY006929,M03238,B04,P1,2025-03-19,Renewal,1500
PAY006936,M04415,B05,P1,2025-03-19,Renewal,1500
PAY006821,M02598,B03,P1,03/19/2025,Renewal,1500
PAY001791,M01791,B02,P3,2025-03-19,New,4000
PAY000549,M00549,B01,P3,2025-03-19,New,4000
PAY003587,M03587,B04,P1,2025-03-19,New,1500
PAY006804,M03462,B04,P1,2025-03-19,Renewal,1500
PAY006794,M00282,B01,P3,2025-03-19,Renewal,4000
PAY006853,M04218,B05,P4,2025-03-19,Renewal,7500
PAY007073,M01427,B02,P2,2025-03-19,Renewal,1100
PAY006769,M04196,B05,P3,2025-03-19,Renewal,4000
PAY006883,M01647,B02,P1,2025-03-19,Renewal,1500
PAY006866,M02574,B03,P2,03/19/2025,Renewal,1100
PAY007019,M01294,B02,P3,2025-03-19,Renewal,4000
PAY006994,M01388,B02,P3,2025-03-19,Renewal,4000
PAY004490,M04490,B05,P5,2025-03-19,New,13500
PAY003606,M03606,B04,P1,2025-03-19,New,1500
PAY004487,M04487,B05,P4,2025-03-19,New,7500
PAY001807,M01807,B02,P4,2025-03-20,New,7500
PAY006954,M04464,B05,P1,2025-03-20,Renewal,1500
PAY002778,M02778,B03,P1,03/20/2025,New,1500
PAY006877,M00416,B01,P3,2025-03-20,Renewal,4000
PAY000570,M00570,B01,P1,2025-03-20,New,1500
PAY004476,M04476,B05,P3,2025-03-20,New,4000
PAY006851,M03527,B04,P1,2025-03-20,Renewal,1500
PAY006895,M00144,B01,P2,2025-03-20,Renewal,1100
PAY007004,M03377,B04,P1,2025-03-20,Renewal,1500
PAY007002,M03323,B04,P5,2025-03-20,Renewal,13500
PAY007066,M00442,B01,P1,2025-03-20,Renewal,1500
PAY007028,M03381,B04,P3,2025-03-20,Renewal,4000
PAY006867,M02586,B03,P1,03/20/2025,Renewal,1500
PAY006943,M01244,B02,P4,2025-03-20,Renewal,7500
PAY007098,M02706,B03,P2,03/20/2025,Renewal,1100
PAY006955,M00022,B01,P1,2025-03-20,Renewal,1500
PAY007046,M01280,B02,P1,2025-03-20,Renewal,1500
PAY004511,M04511,B05,P5,2025-03-20,New,13500
PAY006986,M04427,B05,P1,2025-03-20,Renewal,1500
PAY006937,M00190,B01,P1,2025-03-20,Renewal,1500
PAY001819,M01819,B02,P4,2025-03-20,New,7500
PAY006927,M02500,B03,P3,03/20/2025,Renewal,4000
PAY006980,M04232,B05,P4,2025-03-20,Renewal,7500
PAY007089,M01268,B02,P1,2025-03-21,Renewal,1500
PAY006972,M03557,B04,P2,2025-03-21,Renewal,1100
PAY006890,M03459,B04,P1,2025-03-21,Renewal,1500
PAY006922,M01195,B02,P3,2025-03-21,Renewal,4000
PAY006902,M01499,B02,P1,2025-03-21,Renewal,1500
PAY006908,M03128,B04,P1,2025-03-21,Renewal,1500
PAY006999,M02696,B03,P1,03/21/2025,Renewal,1500
PAY006989,M00275,B01,P1,2025-03-21,Renewal,1500
PAY006873,M04072,B05,P4,2025-03-21,Renewal,7500
PAY004473,M04473,B05,P4,2025-03-21,New,7500
PAY006893,M00042,B01,P3,2025-03-21,Renewal,4000
PAY006919,M00143,B01,P3,2025-03-21,Renewal,4000
PAY003592,M03592,B04,P2,2025-03-21,New,1100
PAY006841,M01612,B02,P1,2025-03-21,Renewal,1500
PAY006780,M01608,B02,P1,2025-03-21,Renewal,1500
PAY003619,M03619,B04,P1,2025-03-21,New,1500
PAY003591,M03591,B04,P3,2025-03-21,New,4000
PAY006814,M01273,B02,P1,2025-03-21,Renewal,1500
PAY002805,M02805,B03,P2,03/21/2025,New,1100
PAY001817,M01817,B02,P5,2025-03-21,New,13500
PAY006831,M00069,B01,P1,2025-03-21,Renewal,1500
PAY007030,M03440,B04,P1,2025-03-21,Renewal,1500
PAY001787,M01787,B02,P1,2025-03-21,New,1500
PAY006842,M01714,B02,P1,2025-03-21,Renewal,1500
PAY002797,M02797,B03,P4,03/21/2025,New,7500
PAY007023,M01757,B02,P1,2025-03-21,Renewal,1500
PAY007096,M02501,B03,P3,03/21/2025,Renewal,4000
PAY006856,M00334,B01,P3,2025-03-21,Renewal,4000
PAY007021,M01640,B02,P1,2025-03-21,Renewal,1500
PAY006860,M01340,B02,P2,2025-03-21,Renewal,1100
PAY007057,M03558,B04,P1,2025-03-22,Renewal,1500
PAY007102,M03441,B04,P2,2025-03-22,Renewal,1100
PAY006862,M01517,B02,P1,2025-03-22,Renewal,1500
PAY003623,M03623,B04,P3,2025-03-22,New,4000
PAY006799,M01746,B02,P2,2025-03-22,Renewal,1100
PAY007112,M01235,B02,P3,2025-03-22,Renewal,4000
PAY006801,M02769,B03,P1,03/22/2025,Renewal,1500
PAY006942,M01222,B02,P1,2025-03-22,Renewal,1500
PAY007167,M04362,B05,P1,2025-03-22,Renewal,1500
PAY006982,M04270,B05,P3,2025-03-22,Renewal,4000
PAY006861,M01509,B02,P2,2025-03-22,Renewal,1100
PAY007158,M01753,B02,P1,2025-03-22,Renewal,1500
PAY002780,M02780,B03,P2,03/22/2025,New,1100
PAY007084,M04312,B05,P1,2025-03-22,Renewal,1500
PAY006894,M00063,B01,P1,2025-03-22,Renewal,1500
PAY007165,M04321,B05,P4,2025-03-22,Renewal,7500
PAY007071,M01279,B02,P1,2025-03-22,Renewal,1500
PAY007131,M01187,B02,P5,2025-03-22,Renewal,13500
PAY007022,M01690,B02,P1,2025-03-22,Renewal,1500
PAY006896,M00243,B01,P1,2025-03-22,Renewal,1500
PAY006846,M02668,B03,P1,03/22/2025,Renewal,1500
PAY004482,M04482,B05,P2,2025-03-22,New,1100
PAY004500,M04500,B05,P2,2025-03-22,New,1100
PAY006891,M04390,B05,P1,2025-03-22,Renewal,1500
PAY006913,M03419,B04,P3,2025-03-22,Renewal,4000
PAY006863,M01530,B02,P1,2025-03-22,Renewal,1500
PAY002796,M02796,B03,P3,03/22/2025,New,4000
PAY004483,M04483,B05,P4,2025-03-22,New,7500
PAY006832,M00150,B01,P3,2025-03-22,Renewal,4000
PAY007116,M02624,B03,P2,03/22/2025,Renewal,1100
PAY007000,M03243,B04,P1,2025-03-22,Renewal,1500
PAY003593,M03593,B04,P1,2025-03-22,New,1500
PAY007086,M00420,B01,P1,2025-03-23,Renewal,1500
PAY006961,M01390,B02,P3,2025-03-23,Renewal,4000
PAY007053,M03173,B04,P1,2025-03-23,Renewal,1500
PAY007078,M02733,B03,P1,03/23/2025,Renewal,1500
PAY006991,M00499,B01,P1,2025-03-23,Renewal,1500
PAY007059,M04143,B05,P1,2025-03-23,Renewal,1500
PAY007018,M00503,B01,P1,2025-03-23,Renewal,1500
PAY007056,M03538,B04,P1,2025-03-23,Renewal,1500
PAY006967,M02711,B03,P1,03/23/2025,Renewal,1500
PAY007060,M04219,B05,P3,2025-03-23,Renewal,4000
PAY007043,M00506,B01,P2,2025-03-23,Renewal,1100
PAY006933,M04146,B05,P1,2025-03-23,Renewal,1500
PAY002784,M02784,B03,P2,03/23/2025,New,1100
PAY002783,M02783,B03,P3,03/23/2025,New,4000
PAY000538,M00538,B01,P1,2025-03-23,New,1500
PAY006914,M03453,B04,P1,2025-03-23,Renewal,1500
PAY001779,M01779,B02,P2,2025-03-23,New,1100
PAY006924,M01410,B02,P3,2025-03-23,Renewal,4000
PAY007042,M00422,B01,P1,2025-03-23,Renewal,1500
PAY003602,M03602,B04,P5,2025-03-23,New,13500
PAY006852,M04044,B05,P1,2025-03-23,Renewal,1500
PAY000547,M00547,B01,P1,2025-03-23,New,1500
PAY004502,M04502,B05,P3,2025-03-23,New,4000
PAY006944,M01449,B02,P1,2025-03-23,Renewal,1500
PAY007171,M00145,B01,P2,2025-03-23,Renewal,1100
PAY006834,M00384,B01,P1,2025-03-23,Renewal,1500
PAY006951,M04345,B05,P1,2025-03-23,Renewal,1500
PAY006830,M00009,B01,P3,2025-03-23,Renewal,4000
PAY002803,M02803,B03,P1,03/24/2025,New,1500
PAY006881,M01420,B02,P2,2025-03-24,Renewal,1100
PAY006855,M00112,B01,P2,2025-03-24,Renewal,1100
PAY007034,M04055,B05,P1,2025-03-24,Renewal,1500
PAY000561,M00561,B01,P3,2025-03-24,New,4000
PAY003616,M03616,B04,P3,2025-03-24,New,4000
PAY003604,M03604,B04,P3,2025-03-24,New,4000
PAY003594,M03594,B04,P3,2025-03-24,New,4000
PAY007188,M00293,B01,P3,2025-03-24,Renewal,4000
PAY006886,M01764,B02,P1,2025-03-24,Renewal,1500
PAY003595,M03595,B04,P5,2025-03-24,New,13500
PAY006953,M04455,B05,P1,2025-03-24,Renewal,1500
PAY006964,M01678,B02,P2,2025-03-24,Renewal,1100
PAY006947,M03448,B04,P4,2025-03-24,Renewal,7500
PAY006939,M00433,B01,P1,2025-03-24,Renewal,1500
PAY006938,M00245,B01,P1,2025-03-24,Renewal,1500
PAY007015,M00281,B01,P1,2025-03-24,Renewal,1500
PAY007159,M02568,B03,P1,03/24/2025,Renewal,1500
PAY006988,M00181,B01,P2,2025-03-24,Renewal,1100
PAY006921,M00344,B01,P3,2025-03-24,Renewal,4000
PAY000537,M00537,B01,P4,2025-03-24,New,7500
PAY006960,M01348,B02,P1,2025-03-24,Renewal,1500
PAY006903,M01537,B02,P2,2025-03-24,Renewal,1100
PAY004474,M04474,B05,P1,2025-03-24,New,1500
PAY007175,M01225,B02,P5,2025-03-24,Renewal,13500
PAY000534,M00534,B01,P2,2025-03-24,New,1100
PAY006968,M03272,B04,P2,2025-03-24,Renewal,1100
PAY004498,M04498,B05,P3,2025-03-24,New,4000
PAY004506,M04506,B05,P1,2025-03-24,New,1500
PAY007118,M02679,B03,P4,03/24/2025,Renewal,7500
PAY007065,M00356,B01,P1,2025-03-24,Renewal,1500
PAY004507,M04507,B05,P4,2025-03-24,New,7500
PAY007122,M03550,B04,P3,2025-03-24,Renewal,4000
PAY007127,M04406,B05,P1,2025-03-24,Renewal,1500
PAY004488,M04488,B05,P3,2025-03-24,New,4000
PAY007147,M00156,B01,P3,2025-03-24,Renewal,4000
PAY001789,M01789,B02,P3,2025-03-24,New,4000
PAY007137,M01471,B02,P3,2025-03-24,Renewal,4000
PAY001778,M01778,B02,P1,2025-03-24,New,1500
PAY007077,M02663,B03,P3,03/24/2025,Renewal,4000
PAY007091,M01423,B02,P1,2025-03-24,Renewal,1500
PAY007107,M04308,B05,P4,2025-03-24,Renewal,7500
PAY007097,M02588,B03,P3,03/25/2025,Renewal,4000
PAY006962,M01458,B02,P1,2025-03-25,Renewal,1500
PAY006970,M03388,B04,P1,2025-03-25,Renewal,1500
PAY007161,M03430,B04,P5,2025-03-25,Renewal,13500
PAY006918,M00047,B01,P2,2025-03-25,Renewal,1100
PAY000535,M00535,B01,P5,2025-03-25,New,13500
PAY006901,M01362,B02,P1,2025-03-25,Renewal,1500
PAY007192,M01422,B02,P3,2025-03-25,Renewal,4000
PAY002790,M02790,B03,P1,03/25/2025,New,1500
PAY001781,M01781,B02,P1,2025-03-25,New,1500
PAY000556,M00556,B01,P1,2025-03-25,New,1500
PAY001777,M01777,B02,P1,2025-03-25,New,1500
PAY007113,M01425,B02,P2,2025-03-25,Renewal,1100
PAY007013,M00217,B01,P1,2025-03-25,Renewal,1500
PAY006897,M00430,B01,P2,2025-03-25,Renewal,1100
PAY003609,M03609,B04,P3,2025-03-25,New,4000
PAY003621,M03621,B04,P5,2025-03-25,New,13500
PAY007035,M04164,B05,P1,2025-03-26,Renewal,1500
PAY007044,M01173,B02,P4,2025-03-26,Renewal,7500
PAY000543,M00543,B01,P4,2025-03-26,New,7500
PAY007190,M01554,B02,P3,2025-03-26,Renewal,4000
PAY007185,M04304,B05,P4,2025-03-26,Renewal,7500
PAY006912,M03355,B04,P2,2025-03-26,Renewal,1100
PAY007160,M03345,B04,P1,2025-03-26,Renewal,1500
PAY007027,M03262,B04,P1,2025-03-26,Renewal,1500
PAY007058,M04049,B05,P3,2025-03-26,Renewal,4000
PAY007181,M03423,B04,P2,2025-03-26,Renewal,1100
PAY007177,M01744,B02,P2,2025-03-26,Renewal,1100
PAY003613,M03613,B04,P2,2025-03-26,New,1100
PAY006963,M01560,B02,P2,2025-03-26,Renewal,1100
PAY007145,M03487,B04,P1,2025-03-26,Renewal,1500
PAY007093,M01571,B02,P1,2025-03-26,Renewal,1500
PAY007094,M01591,B02,P3,2025-03-26,Renewal,4000
PAY001784,M01784,B02,P5,2025-03-26,New,13500
PAY006885,M01710,B02,P1,2025-03-26,Renewal,1500
PAY006904,M01576,B02,P1,2025-03-26,Renewal,1500
PAY007152,M01367,B02,P1,2025-03-26,Renewal,1500
PAY002791,M02791,B03,P3,03/26/2025,New,4000
PAY007207,M04139,B05,P3,2025-03-26,Renewal,4000
PAY003615,M03615,B04,P1,2025-03-26,New,1500
PAY001782,M01782,B02,P3,2025-03-26,New,4000
PAY007067,M01216,B02,P3,2025-03-26,Renewal,4000
PAY007008,M04137,B05,P4,2025-03-26,Renewal,7500
PAY001806,M01806,B02,P3,2025-03-26,New,4000
PAY007209,M04298,B05,P3,2025-03-27,Renewal,4000
PAY004475,M04475,B05,P2,2025-03-27,New,1100
PAY006928,M02765,B03,P2,03/27/2025,Renewal,1100
PAY004512,M04512,B05,P2,2025-03-27,New,1100
PAY007174,M00306,B01,P4,2025-03-27,Renewal,7500
PAY007106,M04250,B05,P3,2025-03-27,Renewal,4000
PAY001816,M01816,B02,P3,2025-03-27,New,4000
PAY007050,M02693,B03,P1,03/27/2025,Renewal,1500
PAY006977,M04152,B05,P2,2025-03-27,Renewal,1100
PAY007146,M04453,B05,P2,2025-03-27,Renewal,1100
PAY007189,M01253,B02,P3,2025-03-27,Renewal,4000
PAY006950,M04212,B05,P3,2025-03-27,Renewal,4000
PAY007068,M01231,B02,P1,2025-03-27,Renewal,1500
PAY007139,M01763,B02,P1,2025-03-27,Renewal,1500
PAY007033,M04033,B05,P2,2025-03-27,Renewal,1100
PAY006997,M01774,B02,P3,2025-03-27,Renewal,4000
PAY007074,M01431,B02,P5,2025-03-27,Renewal,13500
PAY007198,M00284,B01,P3,2025-03-27,Renewal,4000
PAY000568,M00568,B01,P4,2025-03-27,New,7500
PAY007049,M02667,B03,P1,03/27/2025,Renewal,1500
PAY000533,M00533,B01,P4,2025-03-27,New,7500
PAY007155,M01585,B02,P3,2025-03-27,Renewal,4000
PAY007104,M03552,B04,P1,2025-03-28,Renewal,1500
PAY007108,M04342,B05,P4,2025-03-28,Renewal,7500
PAY002786,M02786,B03,P3,03/28/2025,New,4000
PAY007196,M00120,B01,P3,2025-03-28,Renewal,4000
PAY007176,M01285,B02,P3,2025-03-28,Renewal,4000
PAY007235,M01432,B02,P1,2025-03-28,Renewal,1500
PAY007204,M01575,B02,P3,2025-03-28,Renewal,4000
PAY001812,M01812,B02,P1,2025-03-28,New,1500
PAY007214,M01783,B02,P1,2025-03-28,Renewal,1500
PAY007149,M00341,B01,P4,2025-03-28,Renewal,7500
PAY007130,M00529,B01,P1,2025-03-28,Renewal,1500
PAY007014,M00228,B01,P2,2025-03-28,Renewal,1100
PAY007103,M03521,B04,P2,2025-03-28,Renewal,1100
PAY007110,M00512,B01,P2,2025-03-28,Renewal,1100
PAY007250,M04300,B05,P1,2025-03-28,Renewal,1500
PAY006983,M04274,B05,P2,2025-03-28,Renewal,1100
PAY007080,M03273,B04,P1,2025-03-28,Renewal,1500
PAY007075,M01629,B02,P2,2025-03-28,Renewal,1100
PAY004489,M04489,B05,P5,2025-03-28,New,13500
PAY006976,M04098,B05,P1,2025-03-28,Renewal,1500
PAY006966,M01766,B02,P1,2025-03-28,Renewal,1500
PAY003620,M03620,B04,P5,2025-03-28,New,13500
PAY001821,M01821,B02,P1,2025-03-28,New,1500
PAY006978,M04154,B05,P2,2025-03-28,Renewal,1100
PAY003612,M03612,B04,P1,2025-03-28,New,1500
PAY004516,M04516,B05,P1,2025-03-29,New,1500
PAY007124,M04249,B05,P3,2025-03-29,Renewal,4000
PAY007224,M00108,B01,P1,2025-03-29,Renewal,1500
PAY007187,M00277,B01,P3,2025-03-29,Renewal,4000
PAY007272,M03385,B04,P1,2025-03-29,Renewal,1500
PAY007128,M04456,B05,P2,2025-03-29,Renewal,1100
PAY000569,M00569,B01,P1,2025-03-29,New,1500
PAY007076,M02645,B03,P3,03/29/2025,Renewal,4000
PAY004486,M04486,B05,P1,2025-03-29,New,1500
PAY007040,M00209,B01,P1,2025-03-29,Renewal,1500
PAY007010,M00059,B01,P4,2025-03-29,Renewal,7500
PAY007220,M03969,B05,P1,2025-03-29,Renewal,1500
PAY006990,M00351,B01,P1,2025-03-29,Renewal,1500
PAY001785,M01785,B02,P2,2025-03-29,New,1100
PAY007217,M02735,B03,,03/29/2025,Renewal,1500
PAY006992,M00527,B01,P2,2025-03-29,Renewal,1100
PAY007062,M00088,B01,P3,2025-03-29,Renewal,4000
PAY006995,M01474,B02,P2,2025-03-29,Renewal,1100
PAY006996,M01631,B02,P1,2025-03-29,Renewal,1500
PAY001809,M01809,B02,P4,2025-03-29,New,7500
PAY007252,M04395,B05,P1,2025-03-29,Renewal,1500
PAY007006,M03433,B04,P1,2025-03-29,Renewal,1500
PAY007253,M04399,B05,P3,2025-03-29,Renewal,4000
PAY007212,M01277,B02,P1,2025-03-29,Renewal,1500
PAY007135,M01326,B02,P2,2025-03-29,Renewal,1100
PAY007101,M03251,B04,P5,2025-03-29,Renewal,13500
PAY007012,M00171,B01,P2,2025-03-29,Renewal,1100
PAY006974,M03989,B05,P1,2025-03-29,Renewal,1500
PAY007173,M00288,B01,P4,2025-03-29,Renewal,7500
PAY006945,M01634,B02,P3,2025-03-29,Renewal,4000
PAY007054,M03255,B04,P5,2025-03-29,Renewal,13500
PAY007241,M01704,B02,P1,2025-03-29,Renewal,1500
PAY006940,M00446,B01,P2,2025-03-29,Renewal,1100
PAY007109,M00103,B01,P3,2025-03-29,Renewal,4000
PAY007141,M02603,B03,P2,03/29/2025,Renewal,1100
PAY007082,M04213,B05,P3,2025-03-29,Renewal,4000
PAY001818,M01818,B02,P3,2025-03-29,New,4000
PAY006975,M04006,B05,P1,2025-03-29,Renewal,1500
PAY007081,M03488,B04,P2,2025-03-29,Renewal,1100
PAY007120,M03126,B04,P1,2025-03-29,Renewal,1500
PAY006987,M00073,B01,P1,2025-03-30,Renewal,1500
PAY006979,M04169,B05,P1,2025-03-30,Renewal,1500
PAY007240,M01692,B02,P5,2025-03-30,Renewal,13500
PAY007258,M00349,B01,P1,2025-03-30,Renewal,1500
PAY007126,M04375,B05,P1,2025-03-30,Renewal,1500
PAY007285,M01211,B02,P3,2025-03-30,Renewal,4000
PAY001810,M01810,B02,P1,2025-03-30,New,1500
PAY007264,M01539,B02,P1,2025-03-30,Renewal,1500
PAY007184,M04211,B05,P1,2025-03-30,Renewal,1500
PAY007243,M02565,B03,P2,03/30/2025,Renewal,1100
PAY007029,M03396,B04,P2,2025-03-30,Renewal,1100
PAY004484,M04484,B05,P1,2025-03-30,New,1500
PAY003590,M03590,B04,P1,2025-03-30,New,1500
PAY007234,M01406,B02,P2,2025-03-30,Renewal,1100
PAY007032,M03567,B04,P1,2025-03-30,Renewal,1500
PAY007117,M02643,B03,P2,03/30/2025,Renewal,1100
PAY003586,M03586,B04,P4,2025-03-30,New,7500
PAY007140,M02509,B03,P3,03/30/2025,Renewal,4000
PAY007222,M04048,B05,P5,2025-03-30,Renewal,13500
PAY007072,M01381,B02,P2,2025-03-30,Renewal,1100
PAY007144,M03194,B04,P2,2025-03-30,Renewal,1100
PAY006981,M04239,B05,P3,2025-03-30,Renewal,4000
PAY007195,M03254,B04,P3,2025-03-30,Renewal,4000
PAY007070,M01257,B02,P3,2025-03-30,Renewal,4000
PAY007051,M02720,B03,P1,03/30/2025,Renewal,1500
PAY001814,M01814,B02,P5,2025-03-30,New,13500
PAY007271,M03328,B04,P4,2025-03-31,Renewal,7500
PAY007237,M01534,B02,P1,2025-03-31,Renewal,1500
PAY007276,M03983,B05,P1,2025-03-31,Renewal,1500
PAY007263,M01409,B02,P2,2025-03-31,Renewal,1100
PAY007143,M02662,B03,P3,03/31/2025,Renewal,4000
PAY003607,M03607,B04,P5,2025-03-31,New,13500
PAY004499,M04499,B05,P1,2025-03-31,New,1500
PAY007244,M02607,B03,P2,03/31/2025,Renewal,1100
PAY001793,M01793,B02,P5,2025-03-31,New,13500
PAY007231,M00488,B01,P3,2025-03-31,Renewal,4000
PAY007265,M01650,B02,P1,2025-03-31,Renewal,1500
PAY007142,M02642,B03,P1,03/31/2025,Renewal,1500
PAY007090,M01387,B02,P5,2025-03-31,Renewal,13500
PAY003601,M03601,B04,P4,2025-03-31,New,7500
PAY007095,M01684,B02,P1,2025-03-31,Renewal,1500
PAY007119,M02682,B03,P1,03/31/2025,Renewal,1500
PAY006993,M01200,B02,P2,2025-03-31,Renewal,1100
PAY007319,M03322,B04,P2,2025-03-31,Renewal,1100
PAY007001,M03244,B04,P1,2025-03-31,Renewal,1500
PAY004493,M04493,B05,P4,2025-03-31,New,7500
PAY007003,M03367,B04,P2,2025-03-31,Renewal,1100
PAY004495,M04495,B05,P5,2025-03-31,New,13500
PAY007064,M00283,B01,P2,2025-03-31,Renewal,1100
PAY007114,M01601,B02,P3,2025-03-31,Renewal,4000
PAY007134,M01300,B02,P3,2025-03-31,Renewal,4000
PAY007318,M03224,B04,P5,2025-03-31,Renewal,13500
PAY007011,M00158,B01,P1,2025-03-31,Renewal,1500
PAY007178,M02499,B03,P2,03/31/2025,Renewal,1100
